Identifiant_de_l_etablissement;Nom_etablissement;Type_etablissement;Statut_public_prive;Adresse_1;Adresse_2;Adresse_3;Code_postal;Code_commune;Nom_commune;Code_departement;Code_academie;Code_region;Ecole_maternelle;Ecole_elementaire;Voie_generale;Voie_technologique;Voie_professionnelle;Telephone;Fax;Web;Mail;Restauration;Hebergement;ULIS;Apprentissage;Segpa;Section_arts;Section_cinema;Section_theatre;Section_sport;Section_internationale;Section_europeenne;Lycee_Agricole;Lycee_militaire;Lycee_des_metiers;Post_BAC;Appartenance_Education_Prioritaire;GRETA;SIREN_SIRET;Nombre_d_eleves;Fiche_onisep;position;Type_contrat_prive;Libelle_departement;Libelle_academie;Libelle_region;coordX_origine;coordY_origine;epsg_origine;nom_circonscription;latitude;longitude;precision_localisation;date_ouverture;date_maj_ligne;etat;ministere_tutelle;multi_uai;rpi_concentre;rpi_disperse;code_nature;libelle_nature;Code_type_contrat_prive;PIAL;etablissement_mere;type_rattachement_etablissement_mere;code_circonscription;code_zone_animation_pedagogique;libelle_zone_animation_pedagogique;code_bassin_formation;libelle_bassin_formation
0751341A;E.M.PU MARSOULAN A 16 rue Marsoulan;Ecole;Public;16 rue Marsoulan;;75012 PARIS;75012;75112;Paris 12e  Arrondissement;075;01;11;1;0;;;;0143076759;;;ce.0751341A@ac-paris.fr;1;0;0;;;;;;;;;;;;;;;21750001600928;;;48.84634932560641, 2.403340999699795;SANS OBJET;Paris;Paris;Ile-de-France;656212.7;6860865.9;EPSG:2154;Circonscription d'inspection du 1er degré de Paris 12B Nation;48.84634932560641;2.403340999699795;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0751150T;;;0750097Y;;;01000;BASSIN PARIS
0751347G;E.M.PU MIOLLIS 33 rue Miollis;Ecole;Public;33 rue Miollis;;75015 PARIS;75015;75115;Paris 15e  Arrondissement;075;01;11;1;0;;;;0142731153;;;ce.0751347G@ac-paris.fr;1;0;0;;;;;;;;;;;;;;;21750001601215;;;48.84541516596963, 2.302463286713867;SANS OBJET;Paris;Paris;Ile-de-France;648808.8;6860822.7;EPSG:2154;Circonscription d'inspection du 1er degré de Paris 15B Grenelle;48.84541516596963;2.302463286713867;Numéro de rue;1965-05-01;2025-07-22;A FERMER;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0751028K;;;0750079D;;;01000;BASSIN PARIS
0751358U;E.M.PU PARC DES PRINCES 27 avenue du Parc des Princes;Ecole;Public;27 avenue du Parc des Princes;;75016 PARIS;75016;75116;Paris 16e  Arrondissement;075;01;11;1;0;;;;0146515390;;;ce.0751358U@ac-paris.fr;1;0;0;;;;;;;;;;;;;;;21750001604326;;;48.84012429431346, 2.2547576322166973;SANS OBJET;Paris;Paris;Ile-de-France;645302.3;6860266.4;EPSG:2154;Circonscription d'inspection du 1er degré de Paris 16 Auteuil Trocadero;48.84012429431346;2.2547576322166973;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0750837C;;;0754461S;;;01000;BASSIN PARIS
0751359V;E.M.PU PARMENTIER V 11 bis avenue Parmentier;Ecole;Public;11 bis avenue Parmentier;;75011 PARIS;75011;75111;Paris 11e  Arrondissement;075;01;11;1;0;;;;0143793091;;;ce.0751359V@ac-paris.fr;1;0;0;;;;;;;;;;;;;;;21750001602031;;;48.85975606460437, 2.37880051756048;SANS OBJET;Paris;Paris;Ile-de-France;654423.5;6862370.5;EPSG:2154;Circonscription d'inspection du 1er degré de Paris 11B Bastille;48.85975606460437;2.37880051756048;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0750891L;;;0750098Z;;;01000;BASSIN PARIS
0751383W;E.M.PU RODIER 30 rue Rodier;Ecole;Public;30 rue Rodier;;75009 PARIS;75009;75109;Paris  9e  Arrondissement;075;01;11;1;0;;;;0148781117;;;ce.0751383W@ac-paris.fr;1;0;0;;;;;;;;;;;;;;;21750001601652;;;48.878702890471196, 2.3430046826126687;SANS OBJET;Paris;Paris;Ile-de-France;651814.8;6864498.5;EPSG:2154;Circonscription d'inspection du 1er degré de Paris 9-10A Rochechouart;48.878702890471196;2.3430046826126687;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0755039V;;;0752941P;;;01000;BASSIN PARIS
0751389C;E.M.PU SADI LECOINTE 8 rue Sadi Lecointe;Ecole;Public;8 rue Sadi Lecointe;;75019 PARIS;75019;75119;Paris 19e  Arrondissement;075;01;11;1;0;;;;0142414052;;;ce.0751389C@ac-paris.fr;1;0;0;;;;;;;;;;;;;;;21750001604151;;;48.88035405631378, 2.3738819406690883;SANS OBJET;Paris;Paris;Ile-de-France;654080.8;6864663.7;EPSG:2154;Circonscription d'inspection du 1er degré de Paris 19D Combat;48.88035405631378;2.3738819406690883;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0750994Y;;;0754396W;;;01000;BASSIN PARIS
0751396K;E.M.PU SOURDIERE 27 rue de la Sourdière;Ecole;Public;27 rue de la Sourdière;;75001 PARIS;75001;75101;Paris  1er Arrondissement;075;01;11;1;0;;;;0142613116;;;ce.0751396K@ac-paris.fr;1;0;0;;;;;;;;;;;;;;;21750001601629;;;48.86670089372053, 2.3327057804138236;SANS OBJET;Paris;Paris;Ile-de-France;651048.2;6863170.3;EPSG:2154;Circonscription d'inspection du 1er degré de Paris Centre;48.86670089372053;2.3327057804138236;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0750818G;;;0750080E;;;01000;BASSIN PARIS
0751403T;E.M.PU ST GERMAIN L'AUXERROIS 6 rue Saint-Germain l'Auxerrois;Ecole;Public;6 rue Saint-Germain l'Auxerrois;;75001 PARIS;75001;75101;Paris  1er Arrondissement;075;01;11;1;0;;;;0142363328;;;ce.0751403T@ac-paris.fr;1;0;0;;;;;;;;;;;;;;;21750001600373;;;48.85821813148911, 2.3453865095401367;SANS OBJET;Paris;Paris;Ile-de-France;651970.6;6862219.3;EPSG:2154;Circonscription d'inspection du 1er degré de Paris Centre;48.85821813148911;2.3453865095401367;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0750945V;;;0750080E;;;01000;BASSIN PARIS
0751404U;E.M.PU ST LUC 3 rue Saint Luc;Ecole;Public;3 rue Saint Luc;;75018 PARIS;75018;75118;Paris 18e  Arrondissement;075;01;11;1;0;;;;0142642330;;;ce.0751404U@ac-paris.fr;1;0;0;;;;;;;;;;;;;REP+;;21750001604227;;;48.88563547299171, 2.3541785816808822;SANS OBJET;Paris;Paris;Ile-de-France;652640.6;6865262.6;EPSG:2154;Circonscription d'inspection du 1er degré de Paris 18B Goutte d'Or;48.88563547299171;2.3541785816808822;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0752334E;;;0750089P;;;01000;BASSIN PARIS
0751417H;E.P.A.PU VANDREZANNE H 40 rue Vandrezanne;Ecole;Public;40 rue Vandrezanne;;75013 PARIS;75013;75113;Paris 13e  Arrondissement;075;01;11;1;1;;;;0183980234;;;ce.0751417H@ac-paris.fr;1;0;0;;;;;;;;;;;;;;;21750001603757;;;48.8278592334122, 2.3531534571571338;SANS OBJET;Paris;Paris;Ile-de-France;652512.8;6858839.0;EPSG:2154;Circonscription d'inspection du 1er degré de Paris 13B Butte aux Cailles;48.8278592334122;2.3531534571571338;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;153;ECOLE ELEMENTAIRE D APPLICATION;99;0751330N;;;0750096X;;;01000;BASSIN PARIS
0751428V;E.M.PU VOLONTAIRES 17 rue des Volontaires;Ecole;Public;17 rue des Volontaires;;75015 PARIS;75015;75115;Paris 15e  Arrondissement;075;01;11;1;0;;;;0147345096;;;ce.0751428V@ac-paris.fr;1;0;0;;;;;;;;;;;;;;;21750001604037;;;48.84232965351907, 2.307453418521385;SANS OBJET;Paris;Paris;Ile-de-France;649172.0;6860476.4;EPSG:2154;Circonscription d'inspection du 1er degré de Paris 14B-15A Montsouris-Volontaires;48.84232965351907;2.307453418521385;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0750836B;;;0754462T;;;01000;BASSIN PARIS
0751429W;E.M.PU VOLTAIRE W 6 cité Voltaire;Ecole;Public;6 cité Voltaire;;75011 PARIS;75011;75111;Paris 11e  Arrondissement;075;01;11;1;0;;;;0143719272;;;ce.0751429W@ac-paris.fr;1;0;0;;;;;;;;;;;;;;;21750001603849;;;48.85257525429108, 2.3900844277576576;SANS OBJET;Paris;Paris;Ile-de-France;655245.2;6861565.6;EPSG:2154;Circonscription d'inspection du 1er degré de Paris 11A Voltaire;48.85257525429108;2.3900844277576576;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0752637J;;;0750081F;;;01000;BASSIN PARIS
0752172D;E.P.PU DECAMPS 4 rue decamps;Ecole;Public;4 rue Decamps;;75016 PARIS;75016;75116;Paris 16e  Arrondissement;075;01;11;1;1;;;;0147049648;;;ce.0752172D@ac-paris.fr;1;0;1;;;;;;;;;;;;;;;21750001604052;;;48.865252286369184, 2.282533995549052;SANS OBJET;Paris;Paris;Ile-de-France;647366.3;6863041.5;EPSG:2154;Circonscription d'inspection du 1er degré de Paris 16 Auteuil Trocadero;48.865252286369184;2.282533995549052;Numéro de rue;1972-07-05;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0752172D;;;0754461S;;;01000;BASSIN PARIS
0752213Y;E.M.PU D'ARTAGNAN 12 rue d'Artagnan;Ecole;Public;12 rue d'Artagnan;;75012 PARIS;75012;75112;Paris 12e  Arrondissement;075;01;11;1;0;;;;0143467208;;;ce.0752213Y@ac-paris.fr;1;0;0;;;;;;;;;;;;;;;21750001617575;;;48.84540747799797, 2.386756279580001;SANS OBJET;Paris;Paris;Ile-de-France;654994.8;6860770.5;EPSG:2154;Circonscription d'inspection du 1er degré de Paris 12B Nation;48.84540747799797;2.386756279580001;Numéro de rue;1973-06-18;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0751197U;;;0750097Y;;;01000;BASSIN PARIS
0752245H;E.M.PU ALAIN FOURNIER 9 square Alain Fournier;Ecole;Public;Square Alain Fournier;;75014 PARIS;75014;75114;Paris 14e  Arrondissement;075;01;11;1;0;;;;0183983311;;;ce.0752245H@ac-paris.fr;1;0;0;;;;;;;;;;;;;REP;;21750001603864;;;48.82811870880026, 2.307150449107343;SANS OBJET;Paris;Paris;Ile-de-France;649135.9;6858896.5;EPSG:2154;Circonscription d'inspection du 1er degré de Paris 14A Montparnasse;48.82811870880026;2.307150449107343;Rue;1973-11-15;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0752778M;;;0750094V;;;01000;BASSIN PARIS
0752264D;E.M.PU GLACIERE D 100 rue de la Glacière;Ecole;Public;100 rue de la Glacière;;75013 PARIS;75013;75113;Paris 13e  Arrondissement;075;01;11;1;0;;;;0145652394;;;ce.0752264D@ac-paris.fr;1;0;0;;;;;;;;;;;;;;;21750001604417;;;48.82925999244529, 2.3431673724665205;SANS OBJET;Paris;Paris;Ile-de-France;651781.0;6859000.8;EPSG:2154;Circonscription d'inspection du 1er degré de Paris 13B Butte aux Cailles;48.82925999244529;2.3431673724665205;Numéro de rue;1974-05-06;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0751330N;;;0750096X;;;01000;BASSIN PARIS
0752329Z;E.M.PU ALPHONSE BAUDIN Z 19 rue Alphonse Baudin;Ecole;Public;19 rue Alphonse Baudin;;75011 PARIS;75011;75111;Paris 11e  Arrondissement;075;01;11;1;0;;;;0143554842;;;ce.0752329Z@ac-paris.fr;1;0;0;;;;;;;;;;;;;;;21750001600522;;;48.86124191381499, 2.370051105474569;SANS OBJET;Paris;Paris;Ile-de-France;653782.9;6862540.8;EPSG:2154;Circonscription d'inspection du 1er degré de Paris 11B Bastille;48.86124191381499;2.370051105474569;Numéro de rue;1975-05-09;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0750891L;;;0750098Z;;;01000;BASSIN PARIS
0752330A;E.E.PU BIGNON 4 rue Bignon;Ecole;Public;4 rue Bignon;;75012 PARIS;75012;75112;Paris 12e  Arrondissement;075;01;11;0;1;;;;0143433430;;;ce.0752330A@ac-paris.fr;1;0;0;;;;;;;;;;;;;;;21750001600969;;;48.840431341846525, 2.388516595302695;SANS OBJET;Paris;Paris;Ile-de-France;655119.7;6860216.2;EPSG:2154;Circonscription d'inspection du 1er degré de Paris 12A Daumesnil;48.840431341846525;2.388516595302695;Numéro de rue;1975-05-09;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0750841G;;;0754334D;;;01000;BASSIN PARIS
0752369T;E.E.PU Yvonne Hagnauer 40 rue des Pyrénées;Ecole;Public;40 rue des Pyrénées;;75020 PARIS;75020;75120;Paris 20e  Arrondissement;075;01;11;0;1;;;;0143726734;;;ce.0752369T@ac-paris.fr;1;0;0;;;;;;;;;;;;;;;21750001603955;;;48.85107125152477, 2.406479925480279;SANS OBJET;Paris;Paris;Ile-de-France;656447.0;6861389.2;EPSG:2154;Circonscription d'inspection du 1er degré de Paris 20C Charonne;48.85107125152477;2.406479925480279;Numéro de rue;1975-09-02;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0755065Y;;;0752306Z;;;01000;BASSIN PARIS
0752405G;E.M.PU JACQUES HILLAIRET 40 rue Jacques Hillairet;Ecole;Public;40 rue Jacques Hillairet;;75012 PARIS;75012;75112;Paris 12e  Arrondissement;075;01;11;1;0;;;;0140199142;;;ce.0752405G@ac-paris.fr;1;0;0;;;;;;;;;;;;;;;21750001615173;;;48.843125722756035, 2.3888487900672284;SANS OBJET;Paris;Paris;Ile-de-France;655146.4;6860515.6;EPSG:2154;Circonscription d'inspection du 1er degré de Paris 12B Nation;48.843125722756035;2.3888487900672284;Numéro de rue;1976-05-11;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0751197U;;;0750097Y;;;01000;BASSIN PARIS
0752407J;E.M.PU LES OLYMPIADES 30 rue du Disque;Ecole;Public;30 rue du Disque;;75013 PARIS;75013;75113;Paris 13e  Arrondissement;075;01;11;1;0;;;;0183980589;;;ce.0752407J@ac-paris.fr;1;0;0;;;;;;;;;;;;;;;21750001601082;;;48.82483009847805, 2.364722575589291;SANS OBJET;Paris;Paris;Ile-de-France;653359.4;6858495.3;EPSG:2154;Circonscription d'inspection du 1er degré de Paris 13A Olympiades;48.82483009847805;2.364722575589291;Numéro de rue;1976-05-13;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0751076M;;;0752428G;;;01000;BASSIN PARIS
0752567H;E.M.PU JACQUIER 23 rue Jacquier;Ecole;Public;23 rue Jacquier;;75014 PARIS;75014;75114;Paris 14e  Arrondissement;075;01;11;1;0;;;;0145432427;;;ce.0752567H@ac-paris.fr;1;0;0;;;;;;;;;;;;;;;21750001603559;;;48.8299750065538, 2.316997938540325;SANS OBJET;Paris;Paris;Ile-de-France;649860.6;6859096.6;EPSG:2154;Circonscription d'inspection du 1er degré de Paris 14A Montparnasse;48.8299750065538;2.316997938540325;Numéro de rue;1977-06-09;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0752778M;;;0750094V;;;01000;BASSIN PARIS
0752570L;E.M.PU VAUVENARGUES L2 rue Vauvenargues;Ecole;Public;2 rue Vauvenargues;;75018 PARIS;75018;75118;Paris 18e  Arrondissement;075;01;11;1;0;;;;0142642337;;;ce.0752570L@ac-paris.fr;1;0;0;;;;;;;;;;;;;;;21750001603344;;;48.89220480280092, 2.3345883813287682;SANS OBJET;Paris;Paris;Ile-de-France;651210.2;6866005.0;EPSG:2154;Circonscription d'inspection du 1er degré de Paris 18C Montmartre;48.89220480280092;2.3345883813287682;Numéro de rue;1977-06-30;2025-07-22;A FERMER;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0750865H;;;0753385X;;;01000;BASSIN PARIS
0752572N;E.M.PU TANGER N 15 rue de Tanger;Ecole;Public;15 rue de Tanger;;75019 PARIS;75019;75119;Paris 19e  Arrondissement;075;01;11;1;0;;;;0155269185;;;ce.0752572N@ac-paris.fr;1;0;0;;;;;;;;;;;;;REP;;21750001603393;;;48.88541363328811, 2.3678836309153004;SANS OBJET;Paris;Paris;Ile-de-France;653645.4;6865229.8;EPSG:2154;Circonscription d'inspection du 1er degré de Paris 19B Villette - Pont de Flandre;48.88541363328811;2.3678836309153004;Numéro de rue;1977-06-30;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0752838C;;;0754335E;;;01000;BASSIN PARIS
0752573P;E.M.PU TANDOU P 22 rue Tandou;Ecole;Public;22 rue Tandou;;75019 PARIS;75019;75119;Paris 19e  Arrondissement;075;01;11;1;0;;;;0142003594;;;ce.0752573P@ac-paris.fr;1;0;0;;;;;;;;;;;;;REP;;21750001615843;;;48.886467663289416, 2.3806215232393573;SANS OBJET;Paris;Paris;Ile-de-France;654580.4;6865339.6;EPSG:2154;Circonscription d'inspection du 1er degré de Paris 19D Combat;48.886467663289416;2.3806215232393573;Numéro de rue;1977-06-30;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0754942P;;;0754396W;;;01000;BASSIN PARIS
0752575S;E.E.PU MOTTE PICQUET 10 avenue de la Motte Picquet;Ecole;Public;10 avenue de la Motte Picquet;;75007 PARIS;75007;75107;Paris  7e  Arrondissement;075;01;11;0;1;;;;0145518713;;;ce.0752575S@ac-paris.fr;1;0;0;;;;;;;;;;;;;;;21750001601603;;;48.856912307029255, 2.3090804843943658;SANS OBJET;Paris;Paris;Ile-de-France;649305.6;6862096.8;EPSG:2154;Circonscription d'inspection du 1er degré de Paris 7-8 Invalides-Etoile;48.856912307029255;2.3090804843943658;Numéro de rue;1977-06-09;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0751378R;;;0754742X;;;01000;BASSIN PARIS
0752576T;E.E.PU ARAGO 87 boulevard Arago;Ecole;Public;87 boulevard Arago;;75014 PARIS;75014;75114;Paris 14e  Arrondissement;075;01;11;0;1;;;;0143319979;;;ce.0752576T@ac-paris.fr;1;0;0;;;;;;;;;;;;;;;21750001600233;;;48.8343603789641, 2.3356850998233267;SANS OBJET;Paris;Paris;Ile-de-France;651236.5;6859572.5;EPSG:2154;Circonscription d'inspection du 1er degré de Paris 14B-15A Montsouris-Volontaires;48.8343603789641;2.3356850998233267;Numéro de rue;1977-06-29;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0750810Y;;;0754462T;;;01000;BASSIN PARIS
0752617M;E.M.PU MOUFFETARD M 97 rue Mouffetard;Ecole;Public;97 rue Mouffetard;;75005 PARIS;75005;75105;Paris  5e  Arrondissement;075;01;11;1;0;;;;0147072677;;;ce.0752617M@ac-paris.fr;1;0;0;;;;;;;;;;;;;;;21750001601371;;;48.84127448139115, 2.3497182527576768;SANS OBJET;Paris;Paris;Ile-de-France;652272.9;6860332.7;EPSG:2154;Circonscription d'inspection du 1er degré de Paris 5-6 Luxembourg-Sorbonne;48.84127448139115;2.3497182527576768;Numéro de rue;1978-09-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0751032P;;;0750078C;;;01000;BASSIN PARIS
0752618N;E.M.PU BLANCHE 9 bis rue Blanche;Ecole;Public;9 bis rue Blanche;;75009 PARIS;75009;75109;Paris  9e  Arrondissement;075;01;11;1;0;;;;0148740356;;;ce.0752618N@ac-paris.fr;1;0;0;;;;;;;;;;;;;;;21750001600548;;;48.87806860432951, 2.331747487073094;SANS OBJET;Paris;Paris;Ile-de-France;650988.6;6864434.9;EPSG:2154;Circonscription d'inspection du 1er degré de Paris 9-10A Rochechouart;48.87806860432951;2.331747487073094;Numéro de rue;1978-09-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0750843J;;;0752941P;;;01000;BASSIN PARIS
0752633E;E.P.PU MARCELLE GUILLEMOT - Ecole polyvalente 5 rue Beauregard;Ecole;Public;5 rue Beauregard;;75002 PARIS;75002;75102;Paris  2e  Arrondissement;075;01;11;1;1;;;;0142369787;;;ce.0752633E@ac-paris.fr;1;0;0;;;;;;;;;;;;;;;21750001600696;;;48.86927011296214, 2.3483381390405156;SANS OBJET;Paris;Paris;Ile-de-France;652197.3;6863446.4;EPSG:2154;Circonscription d'inspection du 1er degré de Paris Centre;48.86927011296214;2.3483381390405156;Numéro de rue;1978-09-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0750818G;;;0750080E;;;01000;BASSIN PARIS
0752634F;E.P.PU BERANGER 3 rue Béranger;Ecole;Public;3 rue Béranger;;75003 PARIS;75003;75103;Paris  3e  Arrondissement;075;01;11;1;1;;;;0148877354;;;ce.0752634F@ac-paris.fr;1;0;0;;;;;;;;;;;;;;;21750001600803;;;48.864815620893566, 2.3643835586659154;SANS OBJET;Paris;Paris;Ile-de-France;653370.3;6862941.5;EPSG:2154;Circonscription d'inspection du 1er degré de Paris Centre;48.864815620893566;2.3643835586659154;Numéro de rue;1978-09-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0752635G;;;0750080E;;;01000;BASSIN PARIS
0752640M;E.E.PU IVRY EA 47 avenue d'Ivry;Ecole;Public;47 avenue d'Ivry;;75013 PARIS;75013;75113;Paris 13e  Arrondissement;075;01;11;0;1;;;;0145837230;;;ce.0752640M@ac-paris.fr;1;0;0;;;;;;;;;;;;;REP;;21750001603252;;;48.823060353282756, 2.3657820230203086;SANS OBJET;Paris;Paris;Ile-de-France;653435.6;6858297.9;EPSG:2154;Circonscription d'inspection du 1er degré de Paris 13A Olympiades;48.823060353282756;2.3657820230203086;Numéro de rue;1978-09-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0751076M;;;0752428G;;;01000;BASSIN PARIS
0752644S;E.E.PU SORBIER 15 rue Sorbier;Ecole;Public;15 rue Sorbier;;75020 PARIS;75020;75120;Paris 20e  Arrondissement;075;01;11;0;1;;;;0146369444;;;ce.0752644S@ac-paris.fr;1;0;1;;;;;;;;;;;;;REP;;21750001603161;;;48.86643376304837, 2.3921264385226686;SANS OBJET;Paris;Paris;Ile-de-France;655406.9;6863105.4;EPSG:2154;Circonscription d'inspection du 1er degré de Paris 20D Belleville - Réunion;48.86643376304837;2.3921264385226686;Numéro de rue;1978-09-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0752644S;;;0750083H;;;01000;BASSIN PARIS
0752778M;E.E.PU ALESIA M 188 rue d'Alésia;Ecole;Public;188 rue d'Alésia;;75014 PARIS;75014;75114;Paris 14e  Arrondissement;075;01;11;0;1;;;;0156535010;;;ce.0752778M@ac-paris.fr;1;0;0;;;;;;;;;;;;;REP;;21750001600050;;;48.832507039957605, 2.3128097276083017;SANS OBJET;Paris;Paris;Ile-de-France;649555.6;6859380.8;EPSG:2154;Circonscription d'inspection du 1er degré de Paris 14A Montparnasse;48.832507039957605;2.3128097276083017;Numéro de rue;1979-09-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0752778M;;;0750094V;;;01000;BASSIN PARIS
0752836A;E.M.PU RAMPAL A 5 rue Rampal;Ecole;Public;5 rue Rampal;;75019 PARIS;75019;75119;Paris 19e  Arrondissement;075;01;11;1;0;;;;0142020714;;;ce.0752836A@ac-paris.fr;1;0;0;;;;;;;;;;;;;REP;;21750001603138;;;48.87337215895831, 2.3796824658233797;SANS OBJET;Paris;Paris;Ile-de-France;654500.1;6863884.0;EPSG:2154;Circonscription d'inspection du 1er degré de Paris 19D Combat;48.87337215895831;2.3796824658233797;Numéro de rue;1980-09-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0750994Y;;;0754396W;;;01000;BASSIN PARIS
0752841F;E.P.PU POISSONNIERS 142 rue des Poissonniers;Ecole;Public;142 rue des Poissonniers;;75018 PARIS;75018;75118;Paris 18e  Arrondissement;075;01;11;1;1;;;;0142596256;;;ce.0752841F@ac-paris.fr;1;0;0;;;;;;;;;;;;;REP;;21750001606370;;;48.89681410958008, 2.35302237935838;SANS OBJET;Paris;Paris;Ile-de-France;652566.0;6866506.3;EPSG:2154;Circonscription d'inspection du 1er degré de Paris 18A La Chapelle;48.89681410958008;2.35302237935838;Numéro de rue;1980-09-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0750847N;;;0750088N;;;01000;BASSIN PARIS
0752968U;E.M.PR PARDESS HANNA 49 rue Petit;Ecole;Privé;49 rue Petit;;75019 PARIS;75019;75119;Paris 19e  Arrondissement;075;01;11;1;0;;;;0144527252;;;ce.0752968U@ac-paris.fr;1;0;0;;;;;;;;;;;;;;;78441431000028;;;48.88554661371878, 2.3856562924528557;CONTRAT D'ASSOCIATION TOUTES CLASSES;Paris;Paris;Ile-de-France;654948.8;6865234.3;EPSG:2154;Circonscription d'inspection du 1er degré de Paris 19A Amérique;48.88554661371878;2.3856562924528557;Numéro de rue;2006-09-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;30;0753369E;;;0750086L;;;;
