LicenceRSN,LicenceNumber,LicenceRevisionNumber,BusinessName,BusinessTradeName,Status,IssuedDate,ExpiredDate,BusinessType,BusinessSubType,Unit,UnitType,House,Street,City,Province,Country,PostalCode,LocalArea,NumberOfEmployees,Latitude,Longitude,FeePaid,ExtractDate
2610007,16-151165,0,Railtown Apparel Group Ltd ,,Issued,15-12-17 10:15,16-12-31 0:00,Wholesale  Dealer,,,,730,ALEXANDER ST,Vancouver,BC,CAN,V6A 1E3,03-Strathcona,8,49.28362415,-123.0884036,136,16-06-12
2567183,16-108373,0,Urban One Special Projects Inc ,Urban One Special Projects/Urban One Builders ,Issued,15-12-18 9:45,16-12-31 0:00,Contractor,Building,301,Unit,611,ALEXANDER ST,Vancouver,BC,CAN,V6A 1E1,03-Strathcona,12,49.28443712,-123.0915178,165,16-06-12
2585545,16-126726,0,WD Western Designers Furnishings Ltd ,,Issued,15-12-03 15:35,16-12-31 0:00,Manufacturer,Furniture,110,Unit,611,ALEXANDER ST,Vancouver,BC,CAN,V6A 1E1,03-Strathcona,10,49.28443712,-123.0915178,136,16-06-12
2588523,16-129702,0,(Scott Kennedy),Cornerstone Architecture ,Issued,15-11-06 14:44,16-12-31 0:00,Office,Architect,408,Suite,611,Alexander,Vancouver,BC,CAN,V6A 1E1,03-Strathcona,12,,,136,16-06-12
2588997,16-130176,0,i2i Advertising & Marketing Ltd ,,Issued,15-11-25 6:47,16-12-31 0:00,Office,Consultant,310,Unit,611,ALEXANDER ST,Vancouver,BC,CAN,V6A 1E1,03-Strathcona,8,49.28443712,-123.0915178,136,16-06-12
2590566,16-131745,0,Coronet Wallpapers (Ontario) Limited ,Crown Wallpaper Company ,Issued,15-11-17 10:46,16-12-31 0:00,Office,Manufacturer's Agent,303,Unit,611,ALEXANDER ST,Vancouver,BC,CAN,V6A 1E1,03-Strathcona,2,49.28443712,-123.0915178,136,16-06-12
2592646,16-133824,0,Dialog BC Architecture Engineering Interior Design Planning Inc ,,Issued,16-01-04 16:51,16-12-31 0:00,Office,Architect,406,Unit,611,ALEXANDER ST,Vancouver,BC,CAN,V6A 1E1,03-Strathcona,90,49.28443712,-123.0915178,136,16-06-12
2593288,16-134465,0,Herschel Supply Company Ltd ,,Issued,16-04-27 10:21,16-12-31 0:00,Office,Administration,327,Unit,611,ALEXANDER ST,Vancouver,BC,CAN,V6A 1E1,03-Strathcona,55,49.28443712,-123.0915178,176,16-06-12
2597556,16-138728,0,Quattro Projects Inc ,,Issued,15-11-19 11:40,16-12-31 0:00,Production Company,Film Production,308,Unit,611,ALEXANDER ST,Vancouver,BC,CAN,V6A 1E1,03-Strathcona,2,49.28443712,-123.0915178,158,16-06-12
2609679,16-150837,0,William Switzer & Associates (2011) Ltd ,,Issued,15-12-15 13:04,16-12-31 0:00,Wholesale  Dealer,,3 & 6,Unit,611,ALEXANDER ST,Vancouver,BC,CAN,V6A 1E1,03-Strathcona,16,49.28443712,-123.0915178,136,16-06-12
2610157,16-151315,0,Beam Canada Inc ,,Issued,15-12-03 13:07,16-12-31 0:00,Wholesale Dealer - Food,,329,Unit,611,ALEXANDER ST,Vancouver,BC,CAN,V6A 1E1,03-Strathcona,16,49.28443712,-123.0915178,364,16-06-12
2654676,16-179331,0,Urban One Builders CM INC ,,Issued,16-01-25 14:07,16-12-31 0:00,Contractor,Building,301,Unit,611,ALEXANDER ST,Vancouver,BC,CAN,V6A 1E1,03-Strathcona,20,49.28443712,-123.0915178,218,16-06-12
2677550,16-202040,0,Parkland Design And Manufacturing Inc ,,Issued,16-04-11 12:48,16-12-31 0:00,Retail Dealer,Sports & Leisure Equipment,400,Unit,611,ALEXANDER ST,Vancouver,BC,CAN,V6A 1E1,03-Strathcona,8,49.28443712,-123.0915178,166,16-06-12
2681986,16-138770,1,Barbershop Films Inc ,Tourist Information Television ,Pending,,,Production Company,Film Production,306,Unit,611,ALEXANDER ST,Vancouver,BC,CAN,V6A 1E1,03-Strathcona,0,49.28443712,-123.0915178,22,16-06-12
2599632,16-140802,0,Pressed Metal Prod Ltd ,,Issued,15-12-18 12:45,16-12-31 0:00,Retail Dealer,,,,505,Alexander St,Vancouver,BC,CAN,V6A 1C8,03-Strathcona,0,49.28429336,-123.0929940,136,16-06-12
2585661,16-126841,0,Hon's Wun Tun House Ltd ,,Issued,15-12-07 12:29,16-12-31 0:00,Manufacturer - Food,,,,418,Alexander St,Vancouver,BC,CAN,V6A 1C5,03-Strathcona,50,49.28372705,-123.0941628,714,16-06-12
2585665,16-126845,0,Ocean Delight Seafood Ltd ,,Issued,15-12-17 13:56,16-12-31 0:00,Manufacturer - Food,,,,450,ALEXANDER ST,Vancouver,BC,CAN,V6A 1C5,03-Strathcona,8,49.28372145,-123.0938535,714,16-06-12
2610034,16-151192,0,China Cereals & Oils Corporation ,Rice World ,Issued,16-01-06 8:53,16-12-31 0:00,Wholesale Dealer - Food,,,,302,Alexander St,Vancouver,BC,CAN,V6A 1C3,03-Strathcona,0,49.28379085,-123.0974680,364,16-06-12
2606202,16-147362,0,Sequence Post Inc ,,Issued,15-11-28 19:48,16-12-31 0:00,Studio,Other,,,259,ALEXANDER ST,Vancouver,BC,CAN,V6A 1C2,03-Strathcona,9,49.28443077,-123.0984300,136,16-06-12
2597796,16-138968,0,KKBL No 614 Ventures Ltd ,Kemojo ,Gone Out of Business,16-01-15 11:35,16-12-31 0:00,Production Company,Video Production,200,Unit,157,ALEXANDER ST,Vancouver,BC,CAN,V6A 1B8,02-Central Business/Downtown,0,49.28422251,-123.1003963,136,16-06-12
2674169,16-198687,0,Clearvision Technologies Ltd ,,Pending,,,Computer Services,Software,,,191,ALEXANDER ST,Vancouver,BC,CAN,V6A 1B8,02-Central Business/Downtown,0,49.28419981,-123.1000112,,16-06-12
2588844,16-130023,0,David M Guy Esq Personal Law Corporation ,Guy & Company ,Issued,15-12-02 14:03,16-12-31 0:00,Office,Barrister & Solicitor,100,Unit,190,Alexander St,Vancouver,BC,CAN,V6A 1B5,02-Central Business/Downtown,4,49.28381139,-123.1000125,136,16-06-12
2587444,16-128623,0,City of Vancouver ,Alexander Residence ,Issued,16-01-07 12:36,16-12-31 0:00,Non-profit Housing,,,,58,ALEXANDER ST,Vancouver,BC,CAN,V6A 1B4,02-Central Business/Downtown,0,49.28344262,-123.1027163,136,16-06-12
2564031,16-105223,0,Envision Sustainability Tools Inc ,Metroquest ,Pending,,,Computer Services,Software,203,Unit,1,ALEXANDER ST,Vancouver,BC,CAN,V6A 1B2,02-Central Business/Downtown,7,49.28368575,-123.1039785,,16-06-12
2584979,16-126160,0,KMS Enlight Co Inc ,Soft Peaks ,Issued,15-12-31 13:44,16-12-31 0:00,Ltd Service Food Establishment,,,,25,ALEXANDER ST,Vancouver,BC,CAN,V6A 1B2,02-Central Business/Downtown,8,49.28370353,-123.1036601,493,16-06-12
2597754,16-138926,0,"Pysop Film and Television, ULC ",Psyop Film and Television ,Issued,16-01-21 13:00,16-12-31 0:00,Production Company,Film Production,,,1,ALEXANDER ST,Vancouver,BC,CAN,V6A 1B2,02-Central Business/Downtown,4,49.28368575,-123.1039785,146,16-06-12
2603993,16-145156,0,Sojojo Holdings Inc ,Chill Winston ,Issued,15-12-02 14:59,16-12-31 0:00,Restaurant Class 1,With Liquor Service,,,3,ALEXANDER ST,Vancouver,BC,CAN,V6A 1B2,,77,49.28368575,-123.1039785,2270,16-06-12
2592166,16-133344,0,(Peter Cardew),Peter Cardew Architects ,Issued,16-01-11 10:03,16-12-31 0:00,Office,Architect,220,Unit,430,RAILWAY ST,Vancouver,BC,CAN,V6A 1B1,03-Strathcona,0,49.28461549,-123.0945332,136,16-06-12
2609387,16-150545,0,Colin Campbell & Sons Limited ,,Issued,15-12-21 14:24,16-12-31 0:00,Wholesale  Dealer,,,,494,RAILWAY ST,Vancouver,BC,CAN,V6A 1B1,03-Strathcona,12,49.28459789,-123.0934956,136,16-06-12
2609581,16-150739,0,Robert Allen Fabrics Canada Ltd ,,Pending,,,Wholesale  Dealer,,260,Unit,430,RAILWAY ST,Vancouver,BC,CAN,V6A 1B1,03-Strathcona,4,49.28461549,-123.0945332,136,16-06-12
2585273,16-126454,0,Carmel Upholstery (1993) Ltd ,,Issued,15-12-10 10:04,16-12-31 0:00,Manufacturer,Other,Basement,Unit,485,RAILWAY ST,Vancouver,BC,CAN,V6A 1A7,03-Strathcona,28,49.28508413,-123.0934575,136,16-06-12
2585626,16-126806,0,Riley Scott McFerrin (Riley McFerrin),Hinterland Design ,Issued,16-02-10 16:29,16-12-31 0:00,Manufacturer with Anc. Retail,,,,503,RAILWAY ST,Vancouver,BC,CAN,V6A 1A7,03-Strathcona,3,49.28497119,-123.0928715,312,16-06-12
2595864,16-137038,0,My Loud Speaker Peer To Peer Marketing Corporation ,My Loud Speaker Marketing ,Issued,16-02-02 14:02,16-12-31 0:00,Office,Other,204,Unit,395,RAILWAY ST,Vancouver,BC,CAN,V6A 1A6,03-Strathcona,12,49.28508246,-123.0954880,176,16-06-12
2559251,16-100444,0,Imperial Parking Canada Corp ,Impark ,Pending,,,Auto Parking Lot/Parkade,,,,353,RAILWAY ST,Vancouver,BC,CAN,V6A 1A4,03-Strathcona,0,49.28492980,-123.0962540,,16-06-12
2563689,16-104881,0,0894000 BC Ltd ,Railtown Cafe & Catering ,Issued,15-12-21 12:17,16-12-31 0:00,Caterer,,,,397,RAILWAY ST,Vancouver,BC,CAN,V6A 1A4,03-Strathcona,30,49.28508246,-123.0954880,364,16-06-12
2564349,16-105541,0,CAN RaceOnline Registrations Ltd ,,Pending,,,Computer Services,Software,304,Unit,343,RAILWAY ST,Vancouver,BC,CAN,V6A 1A4,03-Strathcona,5,49.28482052,-123.0967619,,16-06-12
2564409,16-105601,0,Canada Macroh Interactive Inc ,,Gone Out of Business,,,Computer Services,Graphics,206,Unit,395,RAILWAY ST,Vancouver,BC,CAN,V6A 1A4,03-Strathcona,2,49.28508246,-123.0954880,,16-06-12
2585436,16-126617,0,Inbiza Systems Inc ,,Pending,,,Manufacturer,Other,401,Unit,329,RAILWAY ST,Vancouver,BC,CAN,V6A 1A4,03-Strathcona,0,49.28472379,-123.0972837,,16-06-12
2606315,16-147475,0,Samantha Faye Green (Samantha Green),,Pending,,,Studio,Other,203,Unit,339,RAILWAY ST,Vancouver,BC,CAN,V6A 1A4,03-Strathcona,0,49.28476815,-123.0970010,,16-06-12
2706903,16-231225,0,Raincity Housing and Support Society ,Budzey Building ,Pending,,,Non-profit Housing,,,,220,PRINCESS AV,Vancouver,BC,CAN,V6A 0E1,03-Strathcona,0,49.28275361,-123.0908970,,16-06-12
2685313,16-209740,0,Kelly Valente & Claudio Valente ,,Issued,16-03-31 11:24,16-12-31 0:00,Apartment House Strata,,703,Unit,189,KEEFER ST,Vancouver,BC,CAN,V6A 0C8,02-Central Business/Downtown,0,49.27972539,-123.1001717,117,16-06-12
2630640,16-159345,0,Bosa Properties (Lido) Inc ,,Issued,16-02-02 12:32,16-12-31 0:00,Residential/Commercial,,,,180,SWITCHMEN ST,Vancouver,BC,CAN,V6A 0C7,09-Mount Pleasant,0,49.27076154,-123.1012973,5850,16-06-12
2688625,16-213034,0,Ti'Koonz Media Group Inc ,,Issued,16-04-05 11:00,16-12-31 0:00,Production Company,Film Production,213,Unit,180,SWITCHMEN ST,Vancouver,BC,CAN,V6A 0C7,09-Mount Pleasant,4,49.27076154,-123.1012973,155,16-06-12
2582276,16-123458,0,(Irena Jesovnik),Enna Fitness ,Issued,15-12-30 8:04,16-12-31 0:00,Instruction,Fitness Instruction,810,Unit,110,SWITCHMEN ST,Vancouver,BC,CAN,V6A 0C6,09-Mount Pleasant,1,49.27076154,-123.1012973,136,16-06-12
2562736,16-103928,0,Keeyan Holdings Corp ,,Issued,15-12-14 12:19,16-12-31 0:00,Apartment House Strata,,2002,Unit,1618,QUEBEC ST,Vancouver,BC,CAN,V6A 0C5,09-Mount Pleasant,0,49.27142333,-123.1012924,65,16-06-12
2605236,16-146397,0,Triune Investments Inc ,Subway Sandwiches & Salads ,Issued,16-02-22 10:43,16-12-31 0:00,Restaurant Class 1,No Liquor Service,,,428,TERMINAL AV,Vancouver,BC,CAN,V6A 0C1,03-Strathcona,6,49.27155962,-123.0950777,785,16-06-12
2648533,16-173249,0,WestPark Parking Services Inc ,WestPark ,Issued,16-01-12 9:49,16-12-31 0:00,Auto Parking Lot/Parkade,,,,438,TERMINAL AV,Vancouver,BC,CAN,V6A 0C1,03-Strathcona,1,49.27155962,-123.0950777,136,16-06-12
2594569,16-135744,0,Gourmet Syndicate Inc ,Roaming Dragon/VIJ's Railway Express ,Issued,16-03-16 12:33,16-12-31 0:00,Office,Street Vendor,,,1428,VERNON DRIVE,Vancouver,BC,CAN,V6A 0B9,03-Strathcona,0,49.27209169,-123.0779041,176,16-06-12
2573588,16-114774,0,DSJ Communications Inc ,Jeff Jacobson Agency ,Pending,,,Entertainment Services,Event Coordinator,703,Unit,221,UNION ST,Vancouver,BC,CAN,V6A 0B4,03-Strathcona,1,49.27789596,-123.0986379,,16-06-12
2596617,16-137791,0,Suzanne E Rushton (Suzanne Rushton),,Issued,15-11-06 16:33,16-12-31 0:00,Photographer,,716,Unit,221,UNION ST,Vancouver,BC,CAN,V6A 0B4,03-Strathcona,0,49.27789596,-123.0986379,136,16-06-12
2673822,16-198341,0,Spruce Home Staging and Interior Design Ltd ,Spruce Home Staging and Interior Design ,Issued,16-03-02 15:09,16-12-31 0:00,Contractor,Other,603,Unit,718,MAIN ST,Vancouver,BC,CAN,V6A 0B1,03-Strathcona,1,49.27819194,-123.0993305,191,16-06-12
2592204,16-133382,0,Toxecology - Environmental Consulting Ltd ,,Issued,15-11-10 13:53,16-12-31 0:00,Office,Consultant,215,Unit,55,E CORDOVA ST,Vancouver,BC,CAN,V6A 0A5,02-Central Business/Downtown,1,49.28259448,-123.1029615,136,16-06-12
2594720,16-135895,0,First Peoples Law Corporation ,,Issued,15-11-30 11:23,16-12-31 0:00,Office,Barrister & Solicitor,502,Unit,55,E CORDOVA ST,Vancouver,BC,CAN,V6A 0A5,02-Central Business/Downtown,2,49.28259448,-123.1029615,136,16-06-12
2606306,16-147466,0,Christine Mary Ellen Ryan (Christine Ryan),Kristy Ryan Photography ,Issued,15-11-09 18:01,16-12-31 0:00,Studio,Portrait/Photography Studio,516,Unit,55,E CORDOVA ST,Vancouver,BC,CAN,V6A 0A5,02-Central Business/Downtown,1,49.28259448,-123.1029615,136,16-06-12
2562198,16-103391,0,Dr W M Wainwright Inc ,,Issued,16-01-14 12:28,16-12-31 0:00,Apartment House Strata,,509,Unit,125,MILROSS AV,Vancouver,BC,CAN,V6A 0A1,02-Central Business/Downtown,0,49.27643798,-123.1014741,65,16-06-12
2595171,16-136346,0,Project Mint Developments Ltd ,,Issued,15-11-15 23:22,16-12-31 0:00,Office,Real Estate Development/Investment,1705,Unit,125,MILROSS AV,Vancouver,BC,CAN,V6A 0A1,02-Central Business/Downtown,2,49.27643798,-123.1014741,136,16-06-12
2560575,16-101768,0,1901 Properties Ltd ,,Issued,16-05-06 14:20,16-12-31 0:00,Apartment House,,,,1278,Granville St,Vancouver,BC,CAN,V6 Z3B2,02-Central Business/Downtown,0,49.27615687,-123.1270707,6486,16-06-12
2579995,16-121179,0,Gary R Wong ,,Issued,15-12-08 12:51,16-12-31 0:00,Health Services,Dentist,210,Suite,5655,Cambie St,Vancouver,BC,CAN,V5Z3A5,13-South Cambie,3,49.23400181,-123.1167980,136,16-06-12
2579615,16-120799,0,Jeffrey A Blicker Md Cm Frcs(c) Inc ,,Issued,15-11-30 15:51,16-12-31 0:00,Health Services,Physician/Surgeon,S228,Unit,650,W 41st Av,Vancouver,BC,CAN,V5Z2M9,18-Oakridge,5,49.23206524,-123.1188548,136,16-06-12
2579716,16-120900,0,Tammy M Gracen ,,Issued,15-11-28 16:20,16-12-31 0:00,Health Services,Physician/Surgeon,530,Unit,943,W BROADWAY,Vancouver,BC,CAN,V5Z1K7,08-Fairview,2,49.26366414,-123.1251265,136,16-06-12
2579865,16-121049,0,Dr Debra M Millar ,,Issued,16-01-04 11:34,16-12-31 0:00,Health Services,Physician/Surgeon,230,Suite,943,W Broadway,Vancouver,BC,CAN,V5Z1K7,08-Fairview,8,49.26366414,-123.1251265,136,16-06-12
2599521,16-140692,0,Honor Industries Inc ,Express Mailbox Service ,Issued,15-12-30 12:38,16-12-31 0:00,Retail Dealer,Other,9,Unit,916,W Broadway,Vancouver,BC,CAN,V5Z1K7,08-Fairview,1,49.26306196,-123.1246638,136,16-06-12
2559185,16-100378,0,Frank Stanzl Construction Ltd & Esteem Invest Ltd ,,Issued,15-12-22 14:45,16-12-31 0:00,Auto Parking Lot/Parkade,,P1 & P2,Level,805,W Broadway,Vancouver,BC,CAN,V5Z1K1,08-Fairview,4,49.26378957,-123.1222370,136,16-06-12
2579971,16-121155,0,Dr Simon J Warner ,,Issued,15-12-26 16:20,16-12-31 0:00,Health Services,Physician/Surgeon,401,Suite,805,W Broadway,Vancouver,BC,CAN,V5Z1K1,08-Fairview,5,49.26378957,-123.1222370,136,16-06-12
2582950,16-124132,0,Jamina Dental Laboratories Ltd ,,Issued,16-01-09 9:47,16-12-31 0:00,Laboratory,,1704,Suite,805,W Broadway,Vancouver,BC,CAN,V5Z1K1,08-Fairview,5,49.26378957,-123.1222370,136,16-06-12
2579906,16-121090,0,Dr Graham D Reid ,,Issued,15-11-16 11:24,16-12-31 0:00,Health Services,Physician/Surgeon,306,Suite,888,W 8th Av,Vancouver,BC,CAN,V5Z1E3,08-Fairview,2,49.26401152,-123.1233076,136,16-06-12
2581379,16-122562,0,Cambie & 6th Dental Group Ltd ,Aarm Dental Group on Cambie ,Issued,15-12-17 11:22,16-12-31 0:00,Health Services,Dentist,,,2180,CAMBIE ST,Vancouver,BC,CAN,V5Z 4T1,09-Mount Pleasant,5,49.26600193,-123.1143563,136,16-06-12
2582986,16-124168,0,Stemcell Technologies Inc ,,Issued,15-12-24 13:31,16-12-31 0:00,Laboratory,,200,Unit,570,W 7TH AV,Vancouver,BC,CAN,V5Z 4S6,08-Fairview,242,49.26475523,-123.1168213,136,16-06-12
2587915,16-129094,0,Cathay Pacific Airways Limited ,,Issued,15-11-06 11:50,16-12-31 0:00,Office,Administration,500,Unit,550,West 6th,Vancouver,BC,CAN,V5Z 4S2,08-Fairview,101,,,136,16-06-12
2562669,16-103861,0,(Xinai Zhu),,Issued,15-12-14 12:37,16-12-31 0:00,Apartment House Strata,,512,Unit,618,W 45TH AV,Vancouver,BC,CAN,V5Z 4R7,18-Oakridge,0,49.22933129,-123.1187868,65,16-06-12
2581827,16-123009,0,(Colette Elbl),Allegro Music School ,Issued,15-12-03 15:31,16-12-31 0:00,Instruction,Music Teacher,112,Unit,618,W 45TH AV,Vancouver,BC,CAN,V5Z 4R7,18-Oakridge,1,49.22933129,-123.1187868,136,16-06-12
2566720,16-107910,0,Aneek Development Ltd ,,Issued,16-03-14 15:57,16-12-31 0:00,Contractor,Building,,,4111,ASH ST,Vancouver,BC,CAN,V5Z 4R5,13-South Cambie,0,49.24868094,-123.1186981,205,16-06-12
2598594,16-139765,0,0899248 BC Ltd ,The UPS Store #177 ,Issued,15-12-11 17:00,16-12-31 0:00,Postal Rental Agency,,,,3381,CAMBIE ST,Vancouver,BC,CAN,V5Z 4R3,13-South Cambie,2,49.25518909,-123.1154969,136,16-06-12
2601339,16-142506,0,Coastal Sleep Homecare Services Inc ,Coastal Sleep ,Issued,15-11-17 10:43,16-12-31 0:00,Retail Dealer,Other,103,Unit,511,W 7TH AV,Vancouver,BC,CAN,V5Z 4R2,08-Fairview,3,49.26522760,-123.1160051,136,16-06-12
2603834,16-144997,0,Sean Sharpening Ltd ,Sharpening House & Gift Shop ,Issued,16-01-04 13:42,16-12-31 0:00,Repair/ Service/Maintenance,,111,Unit,511,W 7TH AV,Vancouver,BC,CAN,V5Z 4R2,08-Fairview,1,49.26522760,-123.1160051,136,16-06-12
2600352,16-141522,0,Watermatters For Health & Hydration Inc ,,Issued,15-11-27 11:16,16-12-31 0:00,Retail Dealer,Other,,,2539,LAUREL ST,Vancouver,BC,CAN,V5Z 4P8,08-Fairview,3,49.26305902,-123.1244636,136,16-06-12
2562666,16-103858,0,(Lin Li),,Issued,15-12-14 12:37,16-12-31 0:00,Apartment House Strata,,303,Unit,688,FAIRCHILD ROAD,Vancouver,BC,CAN,V5Z 4P7,18-Oakridge,0,49.23082216,-123.1205566,65,16-06-12
2576609,16-117794,0,Westside Kickboxing Gym Inc ,,Issued,15-12-02 8:25,16-12-31 0:00,Fitness Centre,Fitness Centre - Class 1,108,Unit,550,W 6TH AV,Vancouver,BC,CAN,V5Z 4P2,08-Fairview,1,49.26557134,-123.1167703,136,16-06-12
2562738,16-103930,0,Rui Lian Zhang (Rui Zhang),,Issued,15-12-14 12:19,16-12-31 0:00,Apartment House Strata,,306,Unit,500,W 10TH AV,Vancouver,BC,CAN,V5Z 4P1,08-Fairview,0,49.26172384,-123.1161577,165,16-06-12
2582816,16-123998,0,Vancouver Cheap Cleaners Inc ,,Issued,15-12-04 11:49,16-12-31 0:00,Janitorial Services,,204,Unit,569,W 16TH AV,Vancouver,BC,CAN,V5Z 4N7,08-Fairview,7,49.25720007,-123.1171515,165,16-06-12
2636151,16-162867,0,Brigitte Marie Gaetane Gemme (Brigitte Gemme),Low Impact Lab ,Issued,15-12-14 10:08,16-12-31 0:00,Entertainment Services,Event Coordinator,312,Suite,518,W 14TH AV,Vancouver,BC,CAN,V5Z 4N5,08-Fairview,1,49.25790020,-123.1157800,189,16-06-12
2577615,16-118800,0,Kathy Lynne Watt (Kathy Watt),New Black Finance ,Issued,16-02-06 12:19,16-12-31 0:00,Financial Services,Accountant/Auditor,306,Unit,503,W 16TH AV,Vancouver,BC,CAN,V5Z 4N3,08-Fairview,1,49.25790020,-123.1157800,176,16-06-12
2590112,16-131291,0,Yuk Wai (Gary) Chan (Yuk Chan),Praxis Legal ,Issued,15-12-22 16:48,16-12-31 0:00,Office,Barrister & Solicitor,,,3143,CAMBIE ST,Vancouver,BC,CAN,V5Z 4N2 ,08-Fairview,1,49.25790020,-123.1157800,136,16-06-12
2578466,16-119651,0,Jessica Jiyoung Jo (Jessica Jo),Jo Hair Studio ,Cancelled,,,Health and Beauty,Beauty Salon,,,3017,CAMBIE ST,Vancouver,BC,CAN,V5Z 4N2,08-Fairview,0,49.25790020,-123.1157800,,16-06-12
2578467,16-119652,0,Jessica Jiyoung Jo (Jessica Jo),Jessica Jiyoung Jo (Jessica Jo),Cancelled,,,Health and Beauty,Beauty Salon,,,3017,CAMBIE ST,Vancouver,BC,CAN,V5Z 4N2,08-Fairview,0,49.25790020,-123.1157800,,16-06-12
2578712,16-119897,0,(Jason Wong),Jason's Hair Studio ,Issued,15-11-11 18:43,16-12-31 0:00,Health and Beauty,Beauty Salon,,,3007,CAMBIE ST,Vancouver,BC,CAN,V5Z 4N2,08-Fairview,2,49.25790020,-123.1157800,250,16-06-12
2580277,16-121461,0,Dr Jamie Lee Inc ,,Issued,15-11-16 20:03,16-12-31 0:00,Health Services,Dentist,,,3011,Cambie St,Vancouver,BC,CAN,V5Z 4N2,08-Fairview,5,49.25790020,-123.1157800,136,16-06-12
2580805,16-121989,0,David A Kvalheim (David Kvalheim),,Issued,15-12-11 15:21,16-12-31 0:00,Health Services,Chiropractor/Chiropodist,,,3163,CAMBIE ST,Vancouver,BC,CAN,V5Z 4N2,08-Fairview,5,49.25790020,-123.1157800,136,16-06-12
2581375,16-122558,0,0978692 BC Ltd ,Angsana Wellness Centre ,Issued,15-12-10 11:12,16-12-31 0:00,Health Services,Acupuncturist,,,3021,CAMBIE ST,Vancouver,BC,CAN,V5Z 4N2,08-Fairview,1,49.25790020,-123.1157800,136,16-06-12
2582178,16-123360,0,0978692 BC Ltd ,Angsana Wellness Centre ,Issued,15-12-10 11:10,16-12-31 0:00,Instruction,Other,,,3021,CAMBIE ST,Vancouver,BC,CAN,V5Z 4N2,08-Fairview,1,49.25790020,-123.1157800,136,16-06-12
2599519,16-140690,0,Hoi Tito Chau ,Progressive Shoe Service ,Issued,15-12-15 15:12,16-12-31 0:00,Retail Dealer,Clothing/Shoes,,,3155,CAMBIE ST,Vancouver,BC,CAN,V5Z 4N2,08-Fairview,0,49.25790020,-123.1157800,136,16-06-12
2608556,16-149714,0,Art Godoy Funhouse Tattooing Ltd ,Funhouse ,Issued,16-01-29 12:09,16-12-31 0:00,Tattoo Parlour,,,,3001,CAMBIE ST,Vancouver,BC,CAN,V5Z 4N2,08-Fairview,3,49.25790020,-123.1157800,293,16-06-12
2608808,16-149966,0,5 Stars Travel Ltd ,,Issued,15-12-01 13:28,16-12-31 0:00,Travel Agent,,,,3147,CAMBIE ST,Vancouver,BC,CAN,V5Z 4N2,08-Fairview,5,49.25790020,-123.1157800,136,16-06-12
2677691,16-202181,0,(Sukanya Kobunnoi),SK Beauty Nail ,Issued,16-03-23 9:00,16-12-31 0:00,Cosmetologist,Nail Technician,,,3159,CAMBIE ST,Vancouver,BC,CAN,V5Z 4N2,08-Fairview,0,49.25790020,-123.1157800,166,16-06-12
2604681,16-145843,0,Pandora's Box Hospitality Group Inc ,Milestone's Grill & Bar ,Gone Out of Business,,,Restaurant Class 1,With Liquor Service,,,2425,CAMBIE ST,Vancouver,BC,CAN,V5Z 4M5,08-Fairview,75,49.26370765,-123.1158603,,16-06-12
2671423,16-195955,0,Cara Operations Limited ,Milestones ,Issued,16-03-29 16:09,16-12-31 0:00,Restaurant Class 1,With Liquor Service,,,2425,CAMBIE ST,Vancouver,BC,CAN,V5Z 4M5,08-Fairview,55,49.26370765,-123.1158603,2186,16-06-12
2596266,16-137440,0,(Katherine Gazdik),"Quill Transcriptions, Kat's Eye Research, Spark AP Investigation ",Gone Out of Business,,,Personal Services,Other,313,Unit,456,MOBERLY ROAD,Vancouver,BC,CAN,V5Z 4L7,08-Fairview,0,49.26870005,-123.1174317,,16-06-12
2596643,16-137817,0,(Petra Mayer),ppp-photography ,Issued,15-12-17 21:04,16-12-31 0:00,Photographer,,706,Unit,456,MOBERLY ROAD,Vancouver,BC,CAN,V5Z 4L7,08-Fairview,0,49.26870005,-123.1174317,136,16-06-12
2588299,16-129478,0,P S I Pipeline Supply International Inc ,,Issued,15-11-30 14:53,16-12-31 0:00,Office,Manufacturer's Agent,315,Unit,1859,Spyglass Place,Vancouver,BC,CAN,V5Z 4K6,08-Fairview,1,49.26956994,-123.1160502,136,16-06-12
2602259,16-143422,0,Bondrx Pharmacy Inc ,The Medicine Shoppe ,Gone Out of Business,,,Retail Dealer - Food,Pharmacy,101,Unit,777,W BROADWAY,Vancouver,BC,CAN,V5Z 4J7 ,08-Fairview,3,49.26359708,-123.1213815,,16-06-12
2579786,16-120970,0,(Joseph Kleinman),BC Perio Dental Health And Implant Centre ,Issued,16-02-09 8:38,16-12-31 0:00,Health Services,Dentist,501,Unit,777,W BROADWAY,Vancouver,BC,CAN,V5Z 4J7,08-Fairview,16,49.26359708,-123.1213815,176,16-06-12
