ID,Type,Month,Block
18545,Commercial BE,01,1XX KEEFER PL
18546,Commercial BE,01,10XX JERVIS ST
18547,Commercial BE,01,2XX UNION ST
18548,Commercial BE,01,11XX ROBSON ST
18549,Commercial BE,01,3XX E 14TH AV
18550,Commercial BE,01,1XX WATER ST
18551,Commercial BE,01,3XX N NANAIMO ST
18552,Commercial BE,01,11XX MAINLAND ST
18553,Commercial BE,01,3XX TERMINAL AV
18554,Commercial BE,01,3XX E 15TH AV
18555,Commercial BE,01,7XX KINGSWAY AV
18556,Commercial BE,01,3XX E 2ND AV
18557,Commercial BE,01,1XX E 2ND AV
18558,Commercial BE,01,1XX E 2ND AV
18559,Commercial BE,01,36XX MAIN ST
18560,Commercial BE,01,12XX VERNON DR
18561,Commercial BE,01,22XX ST GEORGE ST
18562,Commercial BE,01,11XX HAMILTON ST
18563,Commercial BE,01,6XX ABBOTT ST
18564,Commercial BE,01,15XX DAVIE ST
18565,Commercial BE,01,1XX W BROADWAY AV
18566,Commercial BE,01,34XX MAIN ST
18567,Commercial BE,01,5XX COLUMBIA ST
18568,Commercial BE,01,16XX HORNBY ST
18569,Commercial BE,01,4XX GRANVILLE ST
18570,Commercial BE,01,75XX VICTORIA DR
18571,Commercial BE,01,18XX ROBSON ST
18572,Commercial BE,01,14XX W 8TH AV
18573,Commercial BE,01,1XX POWELL ST
18574,Commercial BE,01,18XX BURRARD ST
18575,Commercial BE,01,1XX POWELL ST
18576,Commercial BE,01,1XX W 8TH AV
18577,Commercial BE,01,7XX W GEORGIA ST
18578,Commercial BE,01,9XX W 7TH AV
18579,Commercial BE,01,6XX W BROADWAY AV
18580,Commercial BE,01,23XX W 4TH AV
18581,Commercial BE,01,15XX W 71ST AV
18582,Commercial BE,01,36XX MAIN ST
18583,Commercial BE,01,21XX W 16TH AV
18584,Commercial BE,01,21XX W 16TH AV
18585,Commercial BE,01,2XX E 4TH AV
18586,Commercial BE,01,6XX GRANVILLE ST
18587,Commercial BE,01,6XX DUNSMUIR ST
18588,Commercial BE,01,6XX GRANVILLE ST
18589,Commercial BE,01,7XX W GEORGIA ST
18590,Commercial BE,01,7XX W GEORGIA ST
18591,Commercial BE,01,7XX GRANVILLE ST
18592,Commercial BE,01,25XX GRANVILLE ST
18593,Commercial BE,01,1XX E 5TH AV
18594,Commercial BE,01,11XX COMMERCIAL DR
18595,Commercial BE,01,11XX ALBERNI ST
18596,Commercial BE,01,29XX MAIN ST
18597,Commercial BE,02,13XX W 11TH AV
18598,Commercial BE,02,7XX PACIFIC BLVD
18599,Commercial BE,02,6XX KINGSWAY AV
18600,Commercial BE,02,28XX E HASTINGS ST
18601,Commercial BE,02,6XX W HASTINGS ST
18602,Commercial BE,02,2XX E 14TH AV
18603,Commercial BE,02,3XX RAILWAY ST
18604,Commercial BE,02,18XX W 1ST AV
18605,Commercial BE,02,32XX MAIN ST
18606,Commercial BE,02,44XX MAIN ST
18607,Commercial BE,02,31XX KINGSWAY AV
18608,Commercial BE,02,17XX COMOX ST
18609,Commercial BE,02,42XX FRASER ST
18610,Commercial BE,02,83XX ST GEORGE ST
18611,Commercial BE,02,1XX W PENDER ST
18612,Commercial BE,02,5XX BURRARD ST
18613,Commercial BE,02,88XX HUDSON ST
18614,Commercial BE,02,11XX W HASTINGS ST
18615,Commercial BE,02,5XX W PENDER ST
18616,Commercial BE,02,5XX E HASTINGS ST
18617,Commercial BE,02,29XX COMMERCIAL DR
18618,Commercial BE,02,29XX COMMERCIAL DR
18619,Commercial BE,02,29XX COMMERCIAL DR
18620,Commercial BE,02,29XX COMMERCIAL DR
18621,Commercial BE,02,11XX W HASTINGS ST
18622,Commercial BE,02,11XX W HASTINGS ST
18623,Commercial BE,02,16XX E PENDER ST
18624,Commercial BE,02,13XX W 6TH AV
18625,Commercial BE,02,12XX COMMERCIAL DR
18626,Commercial BE,02,86XX GRANVILLE ST
18627,Commercial BE,02,6XX W 41ST AV
18628,Commercial BE,02,10XX KINGSWAY AV
18629,Commercial BE,02,31XX GRANVILLE ST
18630,Commercial BE,02,30XX GRANVILLE ST
18631,Commercial BE,02,2XX E 14TH AV
18632,Commercial BE,02,4XX E HASTINGS ST
18633,Commercial BE,02,18XX VICTORIA DVRS
18634,Commercial BE,02,64XX OAK ST
18635,Commercial BE,02,11XX HAMILTON ST
18636,Commercial BE,02,11XX VICTORIA DR
18637,Commercial BE,02,79XX GRANVILLE ST
18638,Commercial BE,02,79XX GRANVILLE ST
18639,Commercial BE,02,1XX WATER ST
18640,Commercial BE,02,22XX SE MARINE DR
18641,Commercial BE,02,25XX E HASTINGS ST
18642,Commercial BE,02,79XX GRANVILLE ST
18643,Commercial BE,02,4XX E 6TH AV
18644,Commercial BE,02,9XX COMMERCIAL DR
18645,Commercial BE,02,4XX E 6TH AV
18646,Commercial BE,02,1XX JACKSON AV
18647,Commercial BE,02,10XX ALBERNI ST
18648,Commercial BE,02,6XX HOWE ST
18649,Commercial BE,02,11XX HAMILTON ST
18650,Commercial BE,02,6XX RICHARDS ST
18651,Commercial BE,02,11XX HOWE ST
18652,Commercial BE,02,7XX W BROADWAY AV
18653,Commercial BE,02,3XX WATER ST
18654,Commercial BE,02,11XX W BROADWAY AV
18655,Commercial BE,02,21XX W 4TH AV
18656,Commercial BE,02,4XX NANAIMO ST
18657,Commercial BE,02,1XX W PENDER ST
18658,Commercial BE,02,74XX VICTORIA DR
18659,Commercial BE,02,9XX COMMERCIAL DR
18660,Commercial BE,02,2XX E 7TH AV
18661,Commercial BE,02,3XX W CORDOVA ST
18662,Commercial BE,02,10XX DAVIE ST
18663,Commercial BE,02,10XX HOMER ST
18664,Commercial BE,02,26XX RUPERT ST
18665,Commercial BE,02,2XX E 2ND AV
18666,Commercial BE,02,27XX RUPERT ST
18667,Commercial BE,02,43XX MAIN ST
18668,Commercial BE,02,32XX W BROADWAY AV
18669,Commercial BE,02,9XX W 7TH AV
18670,Commercial BE,02,1XX W 8TH AV
18671,Commercial BE,02,5XX RICHARDS ST
18672,Commercial BE,02,32XX W BROADWAY AV
18673,Commercial BE,02,5XX GRANVILLE ST
18674,Commercial BE,02,10XX RICHARDS ST
18675,Commercial BE,02,5XX GRANVILLE ST
18676,Commercial BE,02,3XX CAMBIE ST
18677,Commercial BE,02,1XX DAVIE ST
18678,Commercial BE,02,15XX W 8TH AV
18679,Commercial BE,02,24XX W 3RD AV
18680,Commercial BE,02,8XX DAVIE ST
18681,Commercial BE,02,4XX W 40TH AV
18682,Commercial BE,02,2XX W 70TH AV
18683,Commercial BE,02,2XX E HASTINGS ST
18684,Commercial BE,02,26XX MAIN ST
18685,Commercial BE,02,33XX CAMBIE ST
18686,Commercial BE,02,11XX HAMILTON ST
18687,Commercial BE,02,2XX W 7TH AV
18688,Commercial BE,02,31XX BLENHEIM ST
18689,Commercial BE,02,49XX VICTORIA DR
18690,Commercial BE,02,10XX W BROADWAY AV
18691,Commercial BE,02,1XX W BROADWAY AV
18692,Commercial BE,02,1XX E PENDER ST
18693,Commercial BE,02,3XX WATER ST
18694,Commercial BE,02,45XX OAK ST
18695,Commercial BE,02,45XX OAK ST
18696,Commercial BE,02,21XX W BROADWAY AV
18697,Commercial BE,02,21XX W BROADWAY AV
18698,Commercial BE,02,2XX W 7TH AV
18699,Commercial BE,02,3XX E 2ND AV
18700,Commercial BE,02,2XX W BROADWAY AV
18701,Commercial BE,02,2XX W BROADWAY AV
18702,Commercial BE,02,16XX W BROADWAY AV
18703,Commercial BE,02,7XX W BROADWAY AV
18704,Commercial BE,02,1XX WATER ST
18705,Commercial BE,02,2XX W BROADWAY AV
18706,Commercial BE,02,1XX E HASTINGS ST
18707,Commercial BE,02,26XX W 4TH AV
18708,Commercial BE,02,15XX W 71ST AV
18709,Commercial BE,02,8XX HOMER ST
18710,Commercial BE,02,3XX W PENDER ST
18711,Commercial BE,02,6XX W PENDER ST
18712,Commercial BE,02,1XX ATHLETES WAY
18713,Commercial BE,02,21XX TRIUMPH ST
18714,Commercial BE,02,32XX HEATHER ST
18715,Commercial BE,02,5XX E BROADWAY AV
18716,Commercial BE,02,13XX RICHARDS ST
18717,Commercial BE,02,11XX E PENDER ST
18718,Commercial BE,02,11XX COMMERCIAL DR
18719,Commercial BE,02,5XX GRANVILLE ST
18720,Commercial BE,02,11XX W 8TH AV
18721,Commercial BE,02,3XX MAIN ST
18722,Commercial BE,02,90XX HEATHER ST
18723,Commercial BE,02,8XX DENMAN ST
18724,Commercial BE,02,11XX HARO ST
18725,Commercial BE,02,15XX RAND AV
18726,Commercial BE,02,7XX BEATTY ST
18727,Commercial BE,02,3XX E BROADWAY AV
18728,Commercial BE,02,22XX W 4TH AV
18729,Commercial BE,02,1XX W 1ST AV
18730,Commercial BE,02,8XX W 6TH AV
18731,Commercial BE,02,30XX MAIN ST
18732,Commercial BE,02,25XX E HASTINGS ST
18733,Commercial BE,02,12XX COMMERCIAL DR
18734,Commercial BE,02,1XX E 11TH AV
18735,Commercial BE,02,35XX COMMERCIAL ST
18736,Commercial BE,02,20XX BAYSWATER ST
18737,Commercial BE,02,5XX NICOLA ST
18738,Commercial BE,02,44XX MAIN ST
18739,Commercial BE,02,16XX W 1ST AV
18740,Commercial BE,03,7XX W GEORGIA ST
18741,Commercial BE,03,7XX W GEORGIA ST
18742,Commercial BE,03,1XX DUNSMUIR ST
18743,Commercial BE,03,6XX BURRARD ST
18744,Commercial BE,03,16XX HORNBY ST
18745,Commercial BE,03,31XX PRINCE EDWARD ST
18746,Commercial BE,03,7XX W GEORGIA ST
18747,Commercial BE,03,28XX GRANDVIEW HWY
18748,Commercial BE,03,1XX KEEFER ST
18749,Commercial BE,03,2XX W HASTINGS ST
18750,Commercial BE,03,24XX MAIN ST
18751,Commercial BE,03,7XX E HASTINGS ST
18752,Commercial BE,03,1XX E 17TH AV
18753,Commercial BE,03,20XX W 42ND AV
18754,Commercial BE,03,1XX WATER ST
18755,Commercial BE,03,23XX E HASTINGS ST
18756,Commercial BE,03,82XX GRANVILLE ST
18757,Commercial BE,03,29XX GRANVILLE ST
18758,Commercial BE,03,12XX MARINASIDE CRES
18759,Commercial BE,03,11XX HOWE ST
18760,Commercial BE,03,2XX E 13TH AV
18761,Commercial BE,03,6XX KINGSWAY AV
18762,Commercial BE,03,9XX MAINLAND ST
18763,Commercial BE,03,20XX ALMA ST
18764,Commercial BE,03,1XX JACKSON AV
18765,Commercial BE,03,14XX W 8TH AV
18766,Commercial BE,03,7XX GORE AV
18767,Commercial BE,03,7XX GORE AV
18768,Commercial BE,03,16XX SE MARINE DR
18769,Commercial BE,03,11XX HOWE ST
18770,Commercial BE,03,1XX E 7TH AV
18771,Commercial BE,03,23XX GLEN DR
18772,Commercial BE,03,50XX VICTORIA DR
18773,Commercial BE,03,57XX OAK ST
18774,Commercial BE,03,16XX SE MARINE DR
18775,Commercial BE,03,5XX W 8TH AV
18776,Commercial BE,03,9XX HORNBY ST
18777,Commercial BE,03,8XX W 10TH AV
18778,Commercial BE,03,15XX W 7TH AV
18779,Commercial BE,03,1XX WATER ST
18780,Commercial BE,03,6XX ROBSON ST
18781,Commercial BE,03,26XX MAIN ST
18782,Commercial BE,03,21XX E HASTINGS ST
18783,Commercial BE,03,5XX W BROADWAY AV
18784,Commercial BE,03,5XX SEYMOUR ST
18785,Commercial BE,03,21XX W 5TH AV
18786,Commercial BE,03,18XX BURRARD ST
18787,Commercial BE,03,11XX W 12TH AV
18788,Commercial BE,03,3XX E 14TH AV
18789,Commercial BE,03,49XX DUCHESS ST
18790,Commercial BE,03,5XX SEYMOUR ST
18791,Commercial BE,03,5XX ROBSON ST
18792,Commercial BE,03,17XX GLEN DR
18793,Commercial BE,03,23XX E HASTINGS ST
18794,Commercial BE,03,15XX W 12TH AV
18795,Commercial BE,03,1XX E PENDER ST
18796,Commercial BE,03,1XX E PENDER ST
18797,Commercial BE,03,13XX RAILSPUR ALLY
18798,Commercial BE,03,13XX HORNBY ST
18799,Commercial BE,03,8XX W 14TH AV
18800,Commercial BE,03,6XX W BROADWAY AV
18801,Commercial BE,03,27XX W BROADWAY AV
18802,Commercial BE,03,7XX DENMAN ST
18803,Commercial BE,03,1XX MILROSS AV
18804,Commercial BE,03,1XX DAVIE ST
18805,Commercial BE,03,29XX W 4TH AV
18806,Commercial BE,03,21XX W BROADWAY AV
18807,Commercial BE,03,34XX CAMBIE ST
18808,Commercial BE,03,16XX WHYTE AV
18809,Commercial BE,03,16XX COMMERCIAL DR
18810,Commercial BE,03,3XX E BROADWAY AV
18811,Commercial BE,03,5XX W GEORGIA ST
18812,Commercial BE,03,82XX OAK ST
18813,Commercial BE,03,22XX E HASTINGS ST
18814,Commercial BE,03,17XX BURRARD ST
18815,Commercial BE,03,58XX VICTORIA DR
18816,Commercial BE,03,26XX SASAMAT ST
18817,Commercial BE,03,52XX VICTORIA DR
18818,Commercial BE,03,5XX HOWE ST
18819,Commercial BE,03,GRANVILLE ST / ROBSON ST
18820,Commercial BE,03,10XX W GEORGIA ST
18821,Commercial BE,03,10XX W GEORGIA ST
18822,Commercial BE,03,12XX E 2ND AV
18823,Commercial BE,03,10XX MAINLAND ST
18824,Commercial BE,03,32XX OAK ST
18825,Commercial BE,03,5XX BEATTY ST
18826,Commercial BE,03,5XX W PENDER ST
18827,Commercial BE,03,12XX MARINASIDE CRES
18828,Commercial BE,03,1XX E BROADWAY AV
18829,Commercial BE,03,10XX MARINASIDE CRES
18830,Commercial BE,03,1XX W 1ST AV
18831,Commercial BE,03,64XX MAIN ST
18832,Commercial BE,03,1XX E 15TH AV
18833,Commercial BE,03,1XX E 8TH AV
18834,Commercial BE,03,14XX E KING EDWARD AV
18835,Commercial BE,03,6XX THURLOW ST
18836,Commercial BE,03,1XX E 8TH AV
18837,Commercial BE,03,16XX RENFREW ST
18838,Commercial BE,03,65XX OAK ST
18839,Commercial BE,03,1XX E HASTINGS ST
18840,Commercial BE,03,24XX CORNWALL AV
18841,Commercial BE,03,86XX LOGAN ST
18842,Commercial BE,03,11XX GILFORD ST
18843,Commercial BE,03,3XX E BROADWAY AV
18844,Commercial BE,03,11XX W HASTINGS ST
18845,Commercial BE,03,11XX W HASTINGS ST
18846,Commercial BE,03,3XX E BROADWAY AV
18847,Commercial BE,03,20XX W 42ND AV
18848,Commercial BE,03,30XX NANAIMO ST
18849,Commercial BE,03,17XX E 10TH AV
18850,Commercial BE,03,3XX E 51ST AV
18851,Commercial BE,03,2XX E BROADWAY AV
18852,Commercial BE,03,24XX MAIN ST
18853,Commercial BE,03,11XX W HASTINGS ST
18854,Commercial BE,03,29XX CAMBIE ST
18855,Commercial BE,03,3XX THURLOW ST "2XX THURLOW ST"
18856,Commercial BE,03,7XX W 12TH AV
18857,Commercial BE,03,4XX SKEENA ST
18858,Commercial BE,03,6XX ABBOTT ST
18859,Commercial BE,03,31XX OAK ST
18860,Commercial BE,03,25XX FRASER ST
18861,Commercial BE,03,8XX W 12TH AV
18862,Commercial BE,03,10XX SEYMOUR ST
18863,Commercial BE,03,11XX W BROADWAY AV
18864,Commercial BE,03,9XX HOMER ST
18865,Commercial BE,03,11XX W HASTINGS ST
18866,Commercial BE,03,1XX MAIN ST
18867,Commercial BE,03,8XX SW MARINE DR
18868,Commercial BE,03,25XX HEMLOCK ST
18869,Commercial BE,03,13XX W 70TH AV
18870,Commercial BE,03,10XX BEACH AV
18871,Commercial BE,03,10XX BEACH AV
18872,Commercial BE,03,20XX GLEN DR
18873,Commercial BE,03,13XX DISCOVERY ST
18874,Commercial BE,03,10XX MAINLAND ST
18875,Mischief Under $5000,01,10XX GRANVILLE ST
18876,Mischief Under $5000,01,1XX WATER ST
18877,Mischief Under $5000,01,16XX VICTORIA DR
18878,Mischief Under $5000,01,38XX LANARK ST
18879,Mischief Under $5000,01,65XX VICTORIA DR
18880,Mischief Under $5000,01,75XX STANLEY PARK DR
18881,Mischief Under $5000,01,5XX BEATTY ST
18882,Mischief Under $5000,01,7XX BUTE ST
18883,Mischief Under $5000,01,17XX VENABLES ST
18884,Mischief Under $5000,01,20XX E 32ND AV
18885,Mischief Under $5000,01,57XX COLLINGWOOD ST
18886,Mischief Under $5000,01,15XX W 1ST AV
18887,Mischief Under $5000,01,14XX W 38TH AV
18888,Mischief Under $5000,01,39XX W 16TH AV
18889,Mischief Under $5000,01,5XX CARDERO ST
18890,Mischief Under $5000,01,31XX MCGILL ST
18891,Mischief Under $5000,01,66XX GRANVILLE ST
18892,Mischief Under $5000,01,20XX DUNDAS ST
18893,Mischief Under $5000,01,11XX W HASTINGS ST
18894,Mischief Under $5000,01,COLUMBIA ST / E HASTINGS ST
18895,Mischief Under $5000,01,5XX W BROADWAY AV
18896,Mischief Under $5000,01,DUNBAR ST / W 41ST AV
18897,Mischief Under $5000,01,30XX E 29TH AV
18898,Mischief Under $5000,01,22XX E 42ND AV
18899,Mischief Under $5000,01,9XX GRANVILLE ST
18900,Mischief Under $5000,01,19XX E HASTINGS ST
18901,Mischief Under $5000,01,7XX DURWARD AV
18902,Mischief Under $5000,01,BAYSWATER ST / W 8TH AV
18903,Mischief Under $5000,01,7XX ALEXANDER ST
18904,Mischief Under $5000,01,ALBERNI ST / THURLOW ST
18905,Mischief Under $5000,01,4XX E 24TH AV
18906,Mischief Under $5000,01,7XX W PENDER ST
18907,Mischief Under $5000,01,51XX VICTORIA DR
18908,Mischief Under $5000,01,5XX BROUGHTON ST
18909,Mischief Under $5000,01,ONTARIO ST / W 12TH AV
18910,Mischief Under $5000,01,9XX COOPERAGE WAY
18911,Mischief Under $5000,01,13XX E HASTINGS ST
18912,Mischief Under $5000,01,1XX E HASTINGS ST
18913,Mischief Under $5000,01,66XX RALEIGH ST
18914,Mischief Under $5000,01,51XX WALDEN ST
18915,Mischief Under $5000,01,GEORGIA VIADUCT / MAIN ST
18916,Mischief Under $5000,01,21XX TRIUMPH ST
18917,Mischief Under $5000,01,20XX W 42ND AV
18918,Mischief Under $5000,01,30XX ONTARIO ST
18919,Mischief Under $5000,01,34XX W 42ND AV
18920,Mischief Under $5000,01,23XX E HASTINGS ST
18921,Mischief Under $5000,01,21XX TRIUMPH ST
18922,Mischief Under $5000,01,3XX HEATLEY AV
18923,Mischief Under $5000,01,30XX SLOCAN ST
18924,Mischief Under $5000,01,33XX W 31ST AV
18925,Mischief Under $5000,01,CARRALL ST / W HASTINGS ST
18926,Mischief Under $5000,01,55XX CAMBIE ST
18927,Mischief Under $5000,01,14XX CHARLES ST
18928,Mischief Under $5000,01,7XX E 13TH AV
18929,Mischief Under $5000,01,45XX W 4TH AV
18930,Mischief Under $5000,01,23XX WATERLOO ST
18931,Mischief Under $5000,01,12XX JERVIS ST
18932,Mischief Under $5000,01,18XX COMMERCIAL DR
18933,Mischief Under $5000,01,8XX DENMAN ST
18934,Mischief Under $5000,01,26XX KINGSWAY AV
18935,Mischief Under $5000,01,7XX E PENDER ST
18936,Mischief Under $5000,01,60XX VINE ST
18937,Mischief Under $5000,01,DRAKE ST / GRANVILLE ST
18938,Mischief Under $5000,01,42XX BRANT ST
18939,Mischief Under $5000,01,21XX GRAVELEY ST
18940,Mischief Under $5000,01,6XX E GEORGIA ST
18941,Mischief Under $5000,01,12XX BROUGHTON ST
18942,Mischief Under $5000,01,17XX FRANCES ST
18943,Mischief Under $5000,01,21XX MAIN ST
18944,Mischief Under $5000,01,65XX FREMLIN ST
18945,Mischief Under $5000,01,3XX COLUMBIA ST
18946,Mischief Under $5000,01,3XX E 13TH AV
18947,Mischief Under $5000,01,3XX KINGSWAY AV
18948,Mischief Under $5000,01,5XX DUNSMUIR ST
18949,Mischief Under $5000,01,5XX W 16TH AV
18950,Mischief Under $5000,01,10XX ROBSON ST
18951,Mischief Under $5000,01,17XX E PENDER ST
18952,Mischief Under $5000,01,55XX MAIN ST
18953,Mischief Under $5000,01,35XX W 29TH AV
18954,Mischief Under $5000,01,8XX GRIFFITHS WAY
18955,Mischief Under $5000,01,GRANVILLE ST / SMITHE ST
18956,Mischief Under $5000,01,14XX E PENDER ST
18957,Mischief Under $5000,01,27XX W 4TH AV
18958,Mischief Under $5000,01,14XX PENDRELL ST
18959,Mischief Under $5000,01,15XX CHARLES ST
18960,Mischief Under $5000,01,LARCH ST / W BROADWAY AV
18961,Mischief Under $5000,01,16XX BAYSHORE DR
18962,Mischief Under $5000,01,13XX ROBSON ST
18963,Mischief Under $5000,01,19XX E 6TH AV
18964,Mischief Under $5000,01,5XX RICHARDS ST
18965,Mischief Under $5000,01,38XX W 11TH AV
18966,Mischief Under $5000,01,10XX GRANVILLE ST
18967,Mischief Under $5000,01,8XX GRANVILLE ST
18968,Mischief Under $5000,01,52XX SPENCER ST
18969,Mischief Under $5000,01,7XX W GEORGIA ST
18970,Mischief Under $5000,01,GRANVILLE ST / W 12TH AV
18971,Mischief Under $5000,01,32XX MAIN ST
18972,Mischief Under $5000,01,1XX E HASTINGS ST
18973,Mischief Under $5000,01,58XX ALMA ST
18974,Mischief Under $5000,01,13XX GRAVELEY ST
18975,Mischief Under $5000,01,13XX GRAVELEY ST
18976,Mischief Under $5000,01,7XX SEYMOUR ST
18977,Mischief Under $5000,01,31XX E 16TH AV
18978,Mischief Under $5000,01,22XX ONTARIO ST
18979,Mischief Under $5000,01,MACDONALD ST / W BROADWAY AV
18980,Mischief Under $5000,01,1XX E PENDER ST
18981,Mischief Under $5000,01,11XX BURNABY ST
18982,Mischief Under $5000,01,7XX E 27TH AV
18983,Mischief Under $5000,01,10XX COMOX ST
18984,Mischief Under $5000,01,43XX PERRY ST
18985,Mischief Under $5000,01,25XX E HASTINGS ST
18986,Mischief Under $5000,01,11XX HARWOOD ST
18987,Mischief Under $5000,01,1XX E HASTINGS ST
18988,Mischief Under $5000,01,53XX DUNBAR ST
18989,Mischief Under $5000,01,54XX DUNBAR ST
18990,Mischief Under $5000,01,15XX E 4TH AV
18991,Mischief Under $5000,01,CYPRESS ST / W 4TH AV
18992,Mischief Under $5000,01,DUNSMUIR ST / SEYMOUR ST
18993,Mischief Under $5000,01,17XX E 32ND AV
18994,Mischief Under $5000,01,59XX CULLODEN ST
18995,Mischief Under $5000,01,60XX OAK ST
18996,Mischief Under $5000,01,60XX MACDONALD ST
18997,Mischief Under $5000,01,22XX FRASERVIEW DR
18998,Mischief Under $5000,01,49XX ROSS ST
18999,Mischief Under $5000,01,32XX W 35TH AV
19000,Mischief Under $5000,01,4XX E 8TH AV
19001,Mischief Under $5000,01,6XX W 37TH AV
19002,Mischief Under $5000,01,2XX E 11TH AV
19003,Mischief Under $5000,01,11XX E 14TH AV
19004,Mischief Under $5000,01,E BROADWAY AV / QUEBEC ST
19005,Mischief Under $5000,01,5XX E 6TH AV
19006,Mischief Under $5000,01,51XX DUMFRIES ST
19007,Mischief Under $5000,01,ARBUTUS ST / W 16TH AV
19008,Mischief Under $5000,01,17XX E BROADWAY AV
19009,Mischief Under $5000,01,70XX QUEBEC ST
19010,Mischief Under $5000,01,6XX RICHARDS ST
19011,Mischief Under $5000,01,10XX HOWE ST
19012,Mischief Under $5000,01,3XX E 7TH AV
19013,Mischief Under $5000,01,5XX E HASTINGS ST
19014,Mischief Under $5000,01,6XX GORE AV
19015,Mischief Under $5000,01,31XX E 14TH AV
19016,Mischief Under $5000,01,LAUREL ST / W 16TH AV
19017,Mischief Under $5000,01,1XX E 15TH AV
19018,Mischief Under $5000,01,1XX W CORDOVA ST
19019,Mischief Under $5000,01,15XX W 10TH AV
19020,Mischief Under $5000,01,1XX E HASTINGS ST
19021,Mischief Under $5000,01,8XX E BROADWAY AV
19022,Mischief Under $5000,01,34XX CROWLEY DR
19023,Mischief Under $5000,01,W 10TH AV / WILLOW ST
19024,Mischief Under $5000,01,10XX HOWE ST
19025,Mischief Under $5000,01,5XX BURRARD ST
19026,Mischief Under $5000,01,1XX W HASTINGS ST
19027,Mischief Under $5000,01,48XX KNIGHT ST
19028,Mischief Under $5000,01,17XX E 33RD AV
19029,Mischief Under $5000,01,57XX BERKELEY ST
19030,Mischief Under $5000,01,9XX W GEORGIA ST
19031,Mischief Under $5000,01,21XX W 4TH AV
19032,Mischief Under $5000,01,10XX COTTON DR
19033,Mischief Under $5000,01,10XX DENMAN ST
19034,Mischief Under $5000,01,7XX THURLOW ST
19035,Mischief Under $5000,01,34XX YARDLEY AV
19036,Mischief Under $5000,01,4XX POWELL ST
19037,Mischief Under $5000,01,45XX CLANCY LORANGER WAY
19038,Mischief Under $5000,01,14XX W 10TH AV
19039,Mischief Under $5000,01,5XX E 41ST AV
19040,Mischief Under $5000,01,5XX BEATTY ST
19041,Mischief Under $5000,01,3XX HEATLEY AV
19042,Mischief Under $5000,01,8XX SALSBURY DR
19043,Mischief Under $5000,01,81XX MAIN ST
19044,Mischief Under $5000,01,1XX E HASTINGS ST
19045,Mischief Under $5000,01,INDUSTRIAL AV / MAIN ST
19046,Mischief Under $5000,01,14XX GRANT ST
19047,Mischief Under $5000,01,23XX TRINITY ST
19048,Mischief Under $5000,01,18XX POWELL ST
19049,Mischief Under $5000,01,41XX GLADSTONE ST
19050,Mischief Under $5000,01,9XX E 39TH AV
19051,Mischief Under $5000,01,14XX PARKER ST
19052,Mischief Under $5000,01,20XX W 41ST AV
19053,Mischief Under $5000,01,7XX E 17TH AV
19054,Mischief Under $5000,01,6XX ABBOTT ST
19055,Mischief Under $5000,01,1XX E PENDER ST
19056,Mischief Under $5000,01,41XX MACDONALD ST
19057,Mischief Under $5000,01,3XX W GEORGIA ST
19058,Mischief Under $5000,01,19XX MAIN ST
19059,Mischief Under $5000,01,E 11TH AV / MAIN ST
19060,Mischief Under $5000,01,16XX E 1ST AV
19061,Mischief Under $5000,01,5XX POWELL ST
19062,Mischief Under $5000,01,34XX KINGSWAY AV
19063,Mischief Under $5000,01,4XX W PENDER ST
19064,Mischief Under $5000,01,33XX E 1ST AV
19065,Mischief Under $5000,01,80XX VICTORIA DR
19066,Mischief Under $5000,01,19XX W 62ND AV
19067,Mischief Under $5000,01,11XX BARCLAY ST
19068,Mischief Under $5000,01,33XX E 1ST AV
19069,Mischief Under $5000,01,26XX W BROADWAY AV
19070,Mischief Under $5000,01,ADANAC ST / COMMERCIAL DR
19071,Mischief Under $5000,01,30XX E 29TH AV
