FULL_ADDRESS,LOCALITY,LONGITUDE,LATITUDE
18999 70 Ave,SURREY,-122.69643372389518,49.13008892424973
6994 190 St,SURREY,-122.69602268784772,49.12978820410601
18998 72 Ave,SURREY,-122.69642137865645,49.13343359166406
7237 190 St,SURREY,-122.69636772875546,49.13421961294627
7235 190 St,SURREY,-122.69636807841624,49.134154506783524
7229 190 St,SURREY,-122.69636840986362,49.13409283142703
7227 190 St,SURREY,-122.69636875040482,49.13402944246541
19015 72 Ave,SURREY,-122.69582821426549,49.13375296662883
19042 72A Ave,SURREY,-122.69533951867523,49.134322831862825
19041 72 Ave,SURREY,-122.69532980351453,49.1337626575342
19047 72 Ave,SURREY,-122.69520276392859,49.133771755742956
19054 72A Ave,SURREY,-122.6951029852019,49.134286508252416
18980 74 Ave,SURREY,-122.69710479835014,49.13702574217015
18989 74 Ave,SURREY,-122.6963555506673,49.137366138097995
18923 76 Ave,SURREY,-122.6984915623737,49.14095378686298
18969 76 Ave,SURREY,-122.6970223485281,49.14097386792831
18870 80 Ave,SURREY,-122.69969768662374,49.146398780166685
18976 84 Ave,SURREY,-122.69879800175771,49.1552539885078
18934 86 Ave,SURREY,-122.69794790545143,49.15828536033788
19018 87A Ave,SURREY,-122.69614631643255,49.161073425469354
18995 87A Ave,SURREY,-122.69614174255526,49.16141748590018
8788 Harvie Rd,SURREY,-122.6989470333885,49.16254423390781
18942 88 Ave,SURREY,-122.69756469180989,49.16265534622546
8871 Harvie Rd,SURREY,-122.69731179313436,49.164242213200936
8850 Harvie Rd,SURREY,-122.69703808498663,49.16386728953622
8922 Harvie Rd,SURREY,-122.69584207685246,49.164956287821965
19003 88 Ave,SURREY,-122.69576902363866,49.163799829593
9445 189 St,SURREY,-122.69908961025497,49.17405655266295
9440 189 St,SURREY,-122.69867657055225,49.17402399283186
18995 94 Ave,SURREY,-122.69690109205514,49.173565097894134
19050 94 Ave,SURREY,-122.695540311189,49.173205024957014
19066 95A Ave,SURREY,-122.69429598404827,49.17592345169442
9588 189 St,SURREY,-122.69865590960538,49.17670144283736
18964 96 Ave,SURREY,-122.69708089636737,49.17682272303345
19005 98A Ave,SURREY,-122.69711899216485,49.18186595647844
9835 190 St,SURREY,-122.69634327041528,49.1811697320969
19110 42A Ave,SURREY,-122.69422270494995,49.0788830584642
4552 192 St,SURREY,-122.6906515468308,49.084129834675615
4770 192 St,SURREY,-122.69046758580043,49.08900803713828
4880 192 St,SURREY,-122.69023138793365,49.090981019441514
19095 54 Ave,SURREY,-122.69351108972509,49.10102715565712
19148 Highway 10 (56 Ave),SURREY,-122.69296332153262,49.10422784324803
5565 192 St,SURREY,-122.69143710545974,49.103726355855535
5454 192 St,SURREY,-122.69090074317386,49.101682531861144
19087 Sundale Crt,SURREY,-122.69389236845866,49.10631446903361
19103 Sundale Cl,SURREY,-122.69378114749622,49.105438623497584
5645 Sundale Gr,SURREY,-122.69266489276276,49.10540255836454
5712 192 St,SURREY,-122.69087210868759,49.106557773399835
19232 Enterprise Way,SURREY,-122.69060117027564,49.10762933247914
19081 59 Ave,SURREY,-122.6943231584836,49.109073331603476
19089 60 Ave,SURREY,-122.69424631364862,49.111443896501505
19101 60 Ave,SURREY,-122.69399172637816,49.111443311920304
5946 191 St,SURREY,-122.69373416565182,49.11000981836722
19130 59 Ave,SURREY,-122.6933124795919,49.108976187046856
6010 191A St,SURREY,-122.69278332034604,49.11148597850701
5957 191A St,SURREY,-122.69227023506892,49.11023279281414
19177 60 Ave,SURREY,-122.69217535933667,49.11143920185259
19217 59A Ave,SURREY,-122.69062463814352,49.110668731516874
19233 60 Ave,SURREY,-122.69019380938143,49.111465927853104
19269 Latimer Pl,SURREY,-122.69009675451024,49.10880766737018
19245 59A Ave,SURREY,-122.68998240606768,49.11060323264726
19091 61A Ave,SURREY,-122.69406864740196,49.114179753297115
6161 191 St,SURREY,-122.69398640138375,49.11454133344518
19115 61A Ave,SURREY,-122.69356172537586,49.11418632577923
19112 60B Ave,SURREY,-122.69354248131597,49.112926190196475
6184 191 St,SURREY,-122.69345790602989,49.114980529674824
6045 191A St,SURREY,-122.69327598683788,49.11218767587354
19122 60B Ave,SURREY,-122.69324086468728,49.11292916725328
19142 60B Ave,SURREY,-122.69275877784003,49.112932473870536
6155 191A St,SURREY,-122.69272212004826,49.11425470847705
19165 60B Ave,SURREY,-122.69213641731821,49.113266454432406
19171 60B Ave,SURREY,-122.6919305544267,49.113265630917915
19188 60B Ave,SURREY,-122.69150679809242,49.112968625262994
6179 192 St,SURREY,-122.69133114058772,49.114890394864894
6187 192 St,SURREY,-122.69132549660843,49.11504932946385
6121 Greenside Dr W,SURREY,-122.68922330540717,49.11370879824122
6153 Greenside Dr W,SURREY,-122.68919275668772,49.114191821508214
6149 Greenside Dr W,SURREY,-122.68919301215554,49.114084908496764
6067 Greenside Dr W,SURREY,-122.68895428187378,49.11280664250345
19075 62A Ave,SURREY,-122.69429675848555,49.11597531592306
19078 62A Ave,SURREY,-122.6942931555081,49.11575860501555
19081 63 Ave,SURREY,-122.69426755540945,49.116938382566744
19086 62A Ave,SURREY,-122.69406413663621,49.11576357553682
19090 63 Ave,SURREY,-122.69383476960573,49.116673218257866
6196 191 St,SURREY,-122.69367598366654,49.1151719929538
19103 63 Ave,SURREY,-122.69360119033176,49.11690639038189
19111 63 Ave,SURREY,-122.6933838052525,49.11691264889456
19115 63B Ave,SURREY,-122.69332025400146,49.11784089968979
19119 63 Ave,SURREY,-122.69315646121812,49.11691204488581
19130 62A Ave,SURREY,-122.69312585319719,49.115785101387885
19125 63B Ave,SURREY,-122.6930944080086,49.11779649169815
19141 63B Ave,SURREY,-122.69265523891909,49.11761073586883
19148 63 Ave,SURREY,-122.69258587752398,49.116682041605394
6340 191A St,SURREY,-122.69240092346708,49.11742790069055
6332 191A St,SURREY,-122.69229570016068,49.11733523701083
6260 191A St,SURREY,-122.69214738252424,49.11601170055047
19179 64 Ave,SURREY,-122.69157137922589,49.1183835221858
6349 192 St,SURREY,-122.69128408205387,49.11768497724441
6335 192 St,SURREY,-122.69124623876377,49.11748940489788
19207 Fairway Dr,SURREY,-122.69052112204733,49.115646143758056
19215 Fairway Dr,SURREY,-122.69037360588281,49.11533433459615
19211 Fairway Dr,SURREY,-122.69034381786315,49.115513167094214
19233 Fraser Hwy,SURREY,-122.689721645292,49.1185939789384
6215 Greenside Dr W,SURREY,-122.68964955745062,49.11579525248519
6275 Greenside Dr W,SURREY,-122.68962247883282,49.11710340818722
6291 Greenside Dr W,SURREY,-122.68935669898025,49.117203155464324
19270 Fairway Dr,SURREY,-122.68896698610322,49.115163034833984
6284 Greenside Dr W,SURREY,-122.68894578603037,49.11681692140412
19075 Fraser Hwy,SURREY,-122.69422728509915,49.120593575587364
19097 64 Ave,SURREY,-122.6933740068734,49.11903957093985
19123 Fraser Hwy,SURREY,-122.69304572897467,49.120089661035095
19161 Fraser Hwy,SURREY,-122.69181651916851,49.11961382675444
19119 67A Ave,SURREY,-122.69321168770493,49.12568270629791
6739 191A St,SURREY,-122.69293629791521,49.12527745024348
6722 191A St,SURREY,-122.69285452517533,49.12492667957803
6732 191A St,SURREY,-122.69270650344164,49.12505590278331
6703 192 St Div,SURREY,-122.6924990702807,49.12441758462793
19149 67A Ave,SURREY,-122.6924574860847,49.125701909220915
6744 191A St,SURREY,-122.69239970057792,49.12531196224793
6748 191A St,SURREY,-122.69226061575743,49.12546157525631
6751 192 St Div,SURREY,-122.69181025758395,49.124968927965114
6706 192 St Div,SURREY,-122.69165975326567,49.124410697313124
6785 192 St Div,SURREY,-122.69118784100677,49.125767319167224
6789 192 St Div,SURREY,-122.69117598342717,49.12586576860693
6666 192 St,SURREY,-122.69067421179932,49.12441253090435
6682 192 St,SURREY,-122.69066221817246,49.12465988326808
6661 192A St,SURREY,-122.68993482806316,49.12440297882626
6641 192A St,SURREY,-122.68993376600544,49.12423873812062
6568 192A St,SURREY,-122.68963357089417,49.12307874294098
6608 192A St,SURREY,-122.68960922036642,49.12378073574106
6622 192A St,SURREY,-122.68957025061445,49.124010565239644
19079 68A Ave,SURREY,-122.69428047795677,49.12714977264275
19089 68B Ave,SURREY,-122.69427265748767,49.12784947084388
19087 68A Ave,SURREY,-122.69409745220777,49.12715852617375
19080 69A Ave,SURREY,-122.69402871881375,49.12912085090692
19101 68A Ave,SURREY,-122.69341805728956,49.12717016329994
19109 68A Ave,SURREY,-122.69322051556041,49.12717449701687
19112 68A Ave,SURREY,-122.6932188878765,49.1269737595416
19126 68B Ave,SURREY,-122.69285961053205,49.127670427350566
19130 69A Ave,SURREY,-122.69265135201576,49.129122410827584
19147 68 Ave,SURREY,-122.69257445452803,49.12648478061144
19149 69A Ave,SURREY,-122.69241219930248,49.12934208109474
19159 68 Ave,SURREY,-122.69232042792474,49.126489244827795
19160 68A Ave,SURREY,-122.69211381722648,49.127000835728396
19167 69A Ave,SURREY,-122.69202107887783,49.12934966598131
6796 191A St,SURREY,-122.69193042524802,49.12615298358898
19185 68A Ave,SURREY,-122.69174998877544,49.12721919165963
6959 192 St,SURREY,-122.6911545081997,49.12945811195271
6893 192 St,SURREY,-122.69115426100068,49.128316806704056
6855 192 St,SURREY,-122.69115979777874,49.127345250679355
6859 192 St,SURREY,-122.69115571051522,49.127440565276395
6880 192 St,SURREY,-122.69057326591768,49.12795332878417
6870 192 St,SURREY,-122.69056747882375,49.1276819488871
6920 192 St,SURREY,-122.69056062912956,49.128561728101424
19227 68A Ave,SURREY,-122.69001540717164,49.1272703642717
19231 69 Ave,SURREY,-122.68998839271299,49.12851115891485
19233 69A Ave,SURREY,-122.68987824278541,49.12935966859163
19246 69A Ave,SURREY,-122.6896333519027,49.129117375234216
6883 192A St,SURREY,-122.68956639452459,49.12803726549708
19254 69A Ave,SURREY,-122.6895099471747,49.12910916523922
19253 69A Ave,SURREY,-122.68948172339246,49.12934229773354
19253 68 Ave,SURREY,-122.68938891733077,49.126510424605755
19267 69A Ave,SURREY,-122.68923163544672,49.12932565887084
6868 192A St,SURREY,-122.6892278390795,49.127562026319055
19265 69 Ave,SURREY,-122.68914489047722,49.12849596453241
19276 69 Ave,SURREY,-122.68908926126238,49.12829948939169
19286 68A Ave,SURREY,-122.68894296803211,49.12702229134409
19281 68 Ave,SURREY,-122.68890027880971,49.126503355510735
19285 69A Ave,SURREY,-122.68885052448044,49.129307077851415
19141 70 Ave,SURREY,-122.69238092510646,49.13013004257375
19160 70 Ave,SURREY,-122.69202147276096,49.12987938913187
19165 70 Ave,SURREY,-122.691894809421,49.13013476522329
19185 70 Ave,SURREY,-122.69153253202872,49.1301368113744
19191 70 Ave,SURREY,-122.69130780155352,49.130142228692876
7086 192 St,SURREY,-122.69053996354383,49.131609740474296
6966 192 St,SURREY,-122.69054641560875,49.12955204490652
7132 192 St,SURREY,-122.69051954950473,49.13243577552926
7140 192 St,SURREY,-122.69051443270263,49.13255857189036
6992 192 St,SURREY,-122.69051352650001,49.12988952203208
19239 71 Ave,SURREY,-122.68996494868227,49.1320465954785
19232 Aloha Dr,SURREY,-122.68995869850079,49.13268703157608
19248 Aloha Dr,SURREY,-122.6895563730009,49.13264310979934
19272 71 Ave,SURREY,-122.68891888521763,49.13181347995875
19077 72 Ave,SURREY,-122.69428259118806,49.133798045365346
19105 72 Ave,SURREY,-122.69360855712333,49.133798182809485
19115 72 Ave,SURREY,-122.69348285190692,49.133800239248984
19110 73 Ave,SURREY,-122.6934639302478,49.13505965006641
19133 73 Ave,SURREY,-122.69316602034203,49.13539317186829
19146 72 Ave,SURREY,-122.69280989693326,49.133470211290984
19146 73 Ave,SURREY,-122.69272598348111,49.135070046463085
19148 72A Ave,SURREY,-122.69258917778366,49.13431851852502
19162 73 Ave,SURREY,-122.69235161206727,49.1350791154323
7339 191B St,SURREY,-122.69226083747942,49.136029813842235
7330 191B St,SURREY,-122.69185563716368,49.13595775567933
7263 192 St,SURREY,-122.69110269370539,49.134767741628295
7255 192 St,SURREY,-122.69109619454179,49.13457288784995
7329 192 St,SURREY,-122.69108068227226,49.13591231165632
7331 192 St,SURREY,-122.69107729742856,49.13597342199645
7258 192 St,SURREY,-122.69049014207386,49.13462191986611
19233 72 Ave,SURREY,-122.68983242443883,49.133825944312484
7257 192A St,SURREY,-122.68974046804964,49.134437635337285
7261 192A St,SURREY,-122.68972205949245,49.13454618043509
19267 72 Ave,SURREY,-122.6888641161322,49.133820735764004
7531 192 St,SURREY,-122.6910403386637,49.139527926953456
7390 192 St,SURREY,-122.69052106826524,49.13704750059149
7458 192 St,SURREY,-122.69048667222025,49.13854361020654
7569 192 St,SURREY,-122.69112032882944,49.140443268012504
7730 192 St,SURREY,-122.69026646857012,49.14330157242398
19250 76 Ave,SURREY,-122.68970039327792,49.14074266837022
19260 76 Ave,SURREY,-122.68897499327805,49.14073810888532
8137 192 St,SURREY,-122.69127687056032,49.1506478337332
7967 192 St,SURREY,-122.69096669672044,49.147558985181824
8230 192 St,SURREY,-122.69042761011515,49.15251280672878
19185 84 Ave,SURREY,-122.69158074324415,49.15561591745974
8430 192 St,SURREY,-122.69032645898834,49.15626025572316
8617 Fruno Pl,SURREY,-122.69330263984952,49.15946665008908
19153 87A Ave,SURREY,-122.69184660978095,49.16149763125429
8665 192 St,SURREY,-122.69085739593233,49.16024139785789
19241 87 Ave,SURREY,-122.68937485025384,49.16116233107288
19076 88 Ave,SURREY,-122.69399985026143,49.16266463654471
19134 90 Ave,SURREY,-122.69239060851223,49.16623926378931
9071 192 St,SURREY,-122.69084988083091,49.16740497801708
9092 192 St,SURREY,-122.69017374951453,49.16819447002657
9249 192 St,SURREY,-122.69256157059952,49.171249608087585
9344 192 St,SURREY,-122.69030097803977,49.172674097305226
19089 94 Ave,SURREY,-122.69362347661819,49.17355569430535
19134 95A Ave,SURREY,-122.69246004265702,49.17592684390446
19154 95A Ave,SURREY,-122.6917723631243,49.17592932473823
9435 192 St,SURREY,-122.69082396515316,49.173930445458446
9400 192 St,SURREY,-122.69039009682048,49.173505013181924
9520 192 St,SURREY,-122.69030101846256,49.1755730401494
19214 94 Ave,SURREY,-122.68989588477038,49.173282988606104
19248 94 Ave,SURREY,-122.68931383993875,49.173336385881164
9613 192 St,SURREY,-122.69071803124596,49.17736128096528
9695 192 St,SURREY,-122.69069710215676,49.178593835246474
9663 192 St,SURREY,-122.69067677832327,49.177946757435734
9725 192 St,SURREY,-122.6906571538826,49.17943386112565
9634 192 St,SURREY,-122.69002718602029,49.17777390425142
9654 192 St,SURREY,-122.69001688570381,49.17800548905293
19209 96 Ave,SURREY,-122.68997621946934,49.17716237098343
9800 190 St,SURREY,-122.69326282716716,49.18060558439414
19337 48 Ave,SURREY,-122.68691402714055,49.08979319132284
19429 54 Ave,SURREY,-122.68519300099435,49.100450302417705
5630 Landmark Way,SURREY,-122.68453682140843,49.10520376197641
5684 Landmark Way,SURREY,-122.6843503747917,49.106185504620306
19292 60 Ave,SURREY,-122.68864422179416,49.11106560798312
19333 Enterprise Way,SURREY,-122.68757507153067,49.108939192076576
19330 Enterprise Way,SURREY,-122.6873864714199,49.108249036974065
19360 60 Ave,SURREY,-122.6869681347726,49.1110653060495
19374 60 Ave,SURREY,-122.6864184137262,49.11106165797421
19378 60 Ave,SURREY,-122.68631891743443,49.111064266223686
19370 Enterprise Way,SURREY,-122.68618258639985,49.109258013326105
19379 Enterprise Way,SURREY,-122.68603075891897,49.109896884752324
6001 194A St,SURREY,-122.68486814308622,49.11142562450428
19447 Highway 10 (Langley ByPass),SURREY,-122.68446196963393,49.10838591580439
19469 60 Ave,SURREY,-122.6836983281329,49.11142908652023
6079 Greenside Dr W,SURREY,-122.68893230079748,49.11305038089189
6169 Greenside Dr W,SURREY,-122.68880443152408,49.11444864456819
6076 Greenside Dr W,SURREY,-122.68803769814824,49.11274080715073
6064 Greenside Dr W,SURREY,-122.68787360727022,49.112618893450204
6035 Greenside Dr W,SURREY,-122.68747524453276,49.111726137196335
6040 Greenside Dr W,SURREY,-122.6874344956274,49.11241886619947
6039 Greenside Dr W,SURREY,-122.68740729664836,49.11183920608298
6020 Greenside Dr W,SURREY,-122.68723815842105,49.11198644625089
6019 Greenside Dr W,SURREY,-122.6872187362396,49.11159584672292
6011 Greenside Dr W,SURREY,-122.68712554113124,49.11175898683903
6111 Greenside Dr E,SURREY,-122.68699027509051,49.11386954132352
6123 Greenside Dr E,SURREY,-122.68694738607678,49.114074127452504
6139 Greenside Dr E,SURREY,-122.68678835177026,49.114360690751674
6135 Greenside Dr E,SURREY,-122.68666452029825,49.114361501653015
6171 Greenside Dr E,SURREY,-122.68663827125222,49.114813177717025
6091 Greenside Dr E,SURREY,-122.68657730799785,49.113359419256845
6167 Greenside Dr E,SURREY,-122.6865126006244,49.11481600744169
6053 Greenside Dr E,SURREY,-122.68644066180556,49.112621550131784
6124 Greenside Dr E,SURREY,-122.68633215097864,49.11426190095541
6180 Greenside Dr E,SURREY,-122.68621898214715,49.11482327151377
6186 Greenside Dr E,SURREY,-122.68620530784371,49.11509216158823
6085 Greenside Dr E,SURREY,-122.68617340755084,49.11339381540927
6057 Greenside Dr E,SURREY,-122.68607183042015,49.11288697979258
6054 Greenside Dr E,SURREY,-122.68563579048826,49.11321933139695
6014 Greenside Dr E,SURREY,-122.68549700790936,49.11211827441394
6041 194A St,SURREY,-122.6850615045169,49.11254859490346
6026 194A St,SURREY,-122.68457328718034,49.11213500550071
6046 194A St,SURREY,-122.68456622538044,49.11268712212949
6006 194A St,SURREY,-122.68445768355193,49.11152210501397
6080 Brooks Cr,SURREY,-122.68412087913259,49.11329192403991
19459 61 Ave,SURREY,-122.68388281697949,49.113988505877856
19456 62 Ave,SURREY,-122.68384858187996,49.11489074819116
6039 Brooks Cr,SURREY,-122.68354947695295,49.11253474963923
6177 195 St,SURREY,-122.68346571589328,49.11460895091041
6260 Greenside Dr W,SURREY,-122.68886041607276,49.11610451056114
6220 Greenside Dr W,SURREY,-122.68865870767763,49.11553632754748
6358 193B St,SURREY,-122.68604554285088,49.11836619350625
19387 62 Ave,SURREY,-122.68578848786026,49.11614353387901
19393 62 Ave,SURREY,-122.68560281773836,49.116008335876316
19407 62 Ave,SURREY,-122.685304474743,49.115884402252874
19425 63A Ave,SURREY,-122.68513094472762,49.11822895360916
19413 62A Ave,SURREY,-122.68507519165932,49.11709978332258
19427 62 Ave,SURREY,-122.68464580889558,49.115590434406165
19432 62 Ave,SURREY,-122.68452189154918,49.115185300375515
19433 62 Ave,SURREY,-122.68450793087553,49.115528348886045
19439 62 Ave,SURREY,-122.6843701910283,49.11546635443221
19446 62A Ave,SURREY,-122.68433541262691,49.11636904404088
6319 194B St,SURREY,-122.68409248263862,49.11772192531628
6270 194B St,SURREY,-122.68359540868603,49.116690138633764
19286 64 Ave,SURREY,-122.68834762190511,49.11898070753732
